median_rent,median_income,total_pop,white_non_hisp,total_housing_units,vacant_housing_units,borough,year,geoid
1562.0,49230.0,2576,168,812,17,Queens,2009,118900
1400.0,53355.0,3410,795,1215,72,Queens,2009,119100
1210.0,65268.0,2738,1064,881,38,Queens,2009,119300
1275.0,68875.0,1393,776,509,23,Queens,2009,119500
1009.0,49615.0,2016,439,532,12,Queens,2009,119900
1125.0,48750.0,1655,466,524,18,Queens,2009,120100
1798.0,56574.0,1655,331,561,65,Queens,2009,120300
761.0,31689.0,2639,286,1018,100,Queens,2009,120500
1098.0,67554.0,3001,1034,1011,60,Queens,2009,120700
1248.0,69940.0,4116,1346,1338,93,Queens,2009,121500
1598.0,75952.0,4015,1704,1321,43,Queens,2009,122300
948.0,56399.0,10472,3500,4109,284,Queens,2009,122701
525.0,21121.0,6490,1647,2852,120,Queens,2009,122702
934.0,72436.0,3664,1962,1321,107,Queens,2009,124100
2001.0,68371.0,4153,1740,1237,0,Queens,2009,124700
1083.0,52569.0,3709,431,1087,18,Queens,2009,125700
825.0,53750.0,1709,818,622,0,Queens,2009,126500
845.0,82202.0,3072,990,740,101,Queens,2009,126700
2001.0,68813.0,2404,1925,828,9,Queens,2009,127500
901.0,70959.0,8316,5801,4324,163,Queens,2009,129101
1750.0,102321.0,3430,2529,1270,65,Queens,2009,129102
715.0,65745.0,3961,1536,1672,203,Queens,2009,130100
1568.0,71900.0,3387,1967,1400,193,Queens,2009,133300
1606.0,70759.0,3502,1634,1067,0,Queens,2009,134100
1318.0,53560.0,9789,2547,4102,124,Queens,2009,134700
1381.0,59306.0,6334,2877,2566,71,Queens,2009,136700
1369.0,70123.0,6440,2140,2455,228,Queens,2009,137700
1769.0,85942.0,4842,1549,1608,93,Queens,2009,138501
2001.0,55444.0,2384,994,877,8,Queens,2009,140300
1770.0,37266.0,722,367,322,47,Queens,2009,140901
1618.0,79375.0,2406,1020,790,65,Queens,2009,140902
1403.0,77734.0,4304,1809,1581,47,Queens,2009,141701
1318.0,110139.0,300,74,67,0,Queens,2009,141702
1268.0,81576.0,3781,2327,1282,61,Queens,2009,142900
1433.0,87353.0,2560,1320,792,0,Queens,2009,143500
1324.0,62452.0,3001,1677,1292,32,Queens,2009,144100
1442.0,51159.0,2615,331,947,27,Queens,2009,144700
1424.0,75291.0,1545,687,572,44,Queens,2009,145101
1230.0,62321.0,2679,1294,879,52,Queens,2009,145102
1130.0,89444.0,3379,1796,1102,20,Queens,2009,145900
1167.0,66959.0,3126,1533,1121,151,Queens,2009,146300
1121.0,56230.0,3175,1884,1436,62,Queens,2009,146700
1551.0,62569.0,3497,1790,1438,77,Queens,2009,147100
1261.0,82434.0,4174,2501,1770,104,Queens,2009,147900
1198.0,109615.0,3382,2022,1106,0,Queens,2009,148300
1365.0,103227.0,2761,2004,1127,60,Queens,2009,150701
1480.0,66298.0,3285,2020,1230,45,Queens,2009,150702
1433.0,75026.0,6094,2661,2617,175,Queens,2009,152901
1491.0,68773.0,5097,3030,2326,129,Queens,2009,152902
1542.0,57521.0,2515,2413,2318,511,Queens,2009,155101
1149.0,78241.0,8175,4507,3835,180,Queens,2009,155102
348.0,38621.0,1616,288,268,0,Queens,2009,156700
1164.0,75391.0,7930,2552,2971,297,Queens,2009,157101
1391.0,61680.0,2063,707,544,52,Queens,2009,157102
1357.0,86314.0,5593,2883,1963,76,Queens,2009,157901
1202.0,68750.0,3857,1218,1175,39,Queens,2009,157902
1236.0,73085.0,3939,2374,1592,230,Queens,2009,157903
1295.0,79732.0,4101,2377,1529,68,Queens,2009,161700
1295.0,66750.0,6491,1580,2044,163,Queens,2009,162100
2001.0,108625.0,2400,1439,1279,100,Queens,2009,000100
1172.0,58625.0,3060,577,989,157,Queens,2009,000200
1189.0,64969.0,4753,904,1422,97,Queens,2009,000400
1294.0,48925.0,3304,523,1054,87,Queens,2009,000600
1305.0,62824.0,3791,2410,2189,267,Queens,2009,000700
1237.0,66017.0,3334,641,1014,154,Queens,2009,000800
1103.0,46382.0,3196,800,1051,65,Queens,2009,001000
1155.0,55764.0,4211,1469,1353,86,Queens,2009,001200
1151.0,51447.0,3722,949,1189,145,Queens,2009,001400
1262.0,51651.0,2821,703,797,9,Queens,2009,001600
1018.0,47256.0,2706,497,989,17,Queens,2009,001800
1474.0,77367.0,650,444,386,33,Queens,2009,001900
965.0,54886.0,1512,266,487,55,Queens,2009,002000
1134.0,53158.0,2294,732,896,42,Queens,2009,002200
1165.0,68750.0,2316,385,802,118,Queens,2009,002400
405.0,17031.0,6949,242,3070,137,Queens,2009,002500
1100.0,72283.0,2147,620,563,9,Queens,2009,002600
1656.0,90375.0,242,66,115,48,Queens,2009,002700
1153.0,43984.0,3593,713,996,50,Queens,2009,002800
1086.0,34020.0,1119,131,382,21,Queens,2009,002900
1264.0,43229.0,1487,313,518,35,Queens,2009,003000
1108.0,39420.0,1347,413,599,42,Queens,2009,003100
1149.0,62353.0,1422,333,511,75,Queens,2009,003200
1340.0,46537.0,2338,107,773,82,Queens,2009,003400
1386.0,43803.0,3272,466,1099,224,Queens,2009,003600
672.0,18594.0,57,30,27,0,Queens,2009,003700
1157.0,53343.0,2029,493,736,71,Queens,2009,003800
859.0,37222.0,1287,332,495,41,Queens,2009,003900
1290.0,49420.0,1970,545,624,75,Queens,2009,004001
1182.0,78550.0,1238,343,421,76,Queens,2009,004002
1238.0,46250.0,661,128,323,34,Queens,2009,004100
1101.0,49844.0,3883,913,1248,161,Queens,2009,004200
450.0,14716.0,2612,310,1105,23,Queens,2009,004300
1156.0,43846.0,3322,496,1034,36,Queens,2009,004401
291.0,22054.0,300,0,46,0,Queens,2009,004402
650.0,55694.0,3027,1863,1575,86,Queens,2009,004500
529.0,36344.0,4164,947,1927,34,Queens,2009,004700
1200.0,49643.0,634,221,170,0,Queens,2009,004900
1104.0,33000.0,2023,656,790,20,Queens,2009,005100
1273.0,52632.0,3010,575,826,54,Queens,2009,005200
1156.0,54261.0,5923,3012,2447,38,Queens,2009,005300
1120.0,56213.0,5281,915,1754,137,Queens,2009,005400
1169.0,50268.0,1217,170,395,0,Queens,2009,005500
1088.0,37474.0,3726,1566,1867,98,Queens,2009,005700
1187.0,58125.0,5613,2838,2120,200,Queens,2009,005800
1173.0,53250.0,4024,2508,1973,129,Queens,2009,005900
1200.0,56439.0,6152,3139,2831,115,Queens,2009,006100
1321.0,54354.0,11738,7615,5711,263,Queens,2009,006200
1225.0,47080.0,5926,3462,2883,222,Queens,2009,006300
1194.0,50601.0,8492,4785,3839,204,Queens,2009,006500
1186.0,52500.0,961,709,460,66,Queens,2009,006700
1405.0,53629.0,5420,1776,1794,40,Queens,2009,006900
1207.0,36200.0,4249,2123,1961,129,Queens,2009,007100
1202.0,55096.0,4160,2481,2241,202,Queens,2009,007300
1017.0,41226.0,4586,2739,2383,152,Queens,2009,007500
1101.0,65086.0,1195,530,637,83,Queens,2009,007700
1164.0,43085.0,3963,835,1255,130,Queens,2009,007900
1387.0,52708.0,1192,298,383,41,Queens,2009,008100
1137.0,45172.0,3263,691,1150,83,Queens,2009,008300
1519.0,61467.0,2903,1681,980,129,Queens,2009,008600
601.0,21898.0,3946,174,1564,42,Queens,2009,008700
913.0,68125.0,3523,1584,1223,132,Queens,2009,008800
1388.0,62839.0,3066,1523,1328,110,Queens,2009,009100
1173.0,45000.0,3021,442,884,88,Queens,2009,009400
1346.0,54880.0,3120,1922,1269,68,Queens,2009,009500
1022.0,55669.0,3677,300,915,41,Queens,2009,009600
1321.0,62244.0,4008,2981,1691,35,Queens,2009,009700
1070.0,41393.0,2424,102,763,42,Queens,2009,009800
1391.0,58289.0,3274,328,1021,103,Queens,2009,010000
1092.0,68831.0,2925,2074,1302,83,Queens,2009,010100
1021.0,57569.0,2944,327,815,88,Queens,2009,010200
1218.0,46519.0,4478,3073,2188,78,Queens,2009,010300
987.0,60000.0,3541,256,913,57,Queens,2009,010400
1117.0,30718.0,4542,1973,1926,53,Queens,2009,010500
1168.0,52200.0,2625,201,749,57,Queens,2009,010600
1259.0,46159.0,3264,251,909,116,Queens,2009,010800
1306.0,51250.0,3029,266,877,108,Queens,2009,011000
1202.0,73269.0,3187,1940,1253,35,Queens,2009,011100
1149.0,42531.0,2523,556,760,71,Queens,2009,011200
1173.0,53736.0,5519,3625,2113,121,Queens,2009,011300
1034.0,39423.0,1065,169,435,89,Queens,2009,011400
1221.0,50701.0,4039,2648,1830,43,Queens,2009,011500
1314.0,42083.0,2022,409,589,60,Queens,2009,011600
1227.0,58750.0,4289,3250,1964,85,Queens,2009,011700
1360.0,50952.0,2621,201,710,28,Queens,2009,011800
1158.0,50750.0,1746,1373,879,41,Queens,2009,011900
1242.0,62656.0,2820,224,641,32,Queens,2009,012000
1236.0,50040.0,2796,1698,1163,55,Queens,2009,012100
1183.0,41227.0,3010,298,842,81,Queens,2009,012200
1274.0,63393.0,3055,2233,1318,81,Queens,2009,012300
1119.0,43000.0,2543,539,804,68,Queens,2009,012400
1156.0,54196.0,2807,225,730,0,Queens,2009,012601
1113.0,57964.0,2187,504,796,52,Queens,2009,012602
1050.0,55750.0,2092,831,745,12,Queens,2009,012800
1127.0,82163.0,1993,777,591,0,Queens,2009,013000
1224.0,60756.0,2086,1243,654,28,Queens,2009,013200
1121.0,52359.0,5202,3226,2747,170,Queens,2009,013400
1267.0,60759.0,2000,1483,746,0,Queens,2009,013500
964.0,44545.0,1799,1208,946,68,Queens,2009,013600
1157.0,50156.0,1540,1337,625,10,Queens,2009,013700
1257.0,56875.0,3934,1998,1519,127,Queens,2009,013800
1156.0,50536.0,3637,1661,1528,132,Queens,2009,014000
1034.0,39848.0,1746,919,812,52,Queens,2009,014100
1149.0,51594.0,5054,269,1384,81,Queens,2009,014201
1298.0,52650.0,3100,185,680,21,Queens,2009,014202
1168.0,51394.0,4169,2195,1921,154,Queens,2009,014300
1181.0,54324.0,2236,227,581,53,Queens,2009,014400
1365.0,59038.0,2561,2003,1148,108,Queens,2009,014500
1240.0,53295.0,3124,2604,1576,106,Queens,2009,014700
1295.0,49946.0,2508,61,610,36,Queens,2009,014800
1136.0,43107.0,2507,1174,1061,170,Queens,2009,014900
1271.0,67984.0,2845,36,632,0,Queens,2009,015000
1167.0,59280.0,3065,1695,1310,83,Queens,2009,015100
1274.0,47930.0,3211,174,836,43,Queens,2009,015200
1239.0,64563.0,2357,1121,1014,87,Queens,2009,015300
1126.0,46528.0,2132,134,659,70,Queens,2009,015400
1336.0,59947.0,2108,1255,983,95,Queens,2009,015500
1160.0,59833.0,3095,165,919,57,Queens,2009,015600
1209.0,44531.0,1632,393,646,32,Queens,2009,015700
1098.0,56619.0,8060,117,2313,270,Queens,2009,015800
1218.0,41748.0,4614,2583,2076,128,Queens,2009,015900
1210.0,47169.0,2765,723,991,143,Queens,2009,016100
523.0,29641.0,3849,782,1678,69,Queens,2009,016300
1457.0,39779.0,3632,52,992,86,Queens,2009,016400
1184.0,46486.0,4109,153,1075,31,Queens,2009,016600
1176.0,51130.0,3448,180,869,0,Queens,2009,016800
1176.0,61115.0,6279,2836,2593,198,Queens,2009,016900
1062.0,47917.0,2393,39,732,49,Queens,2009,017000
1144.0,41118.0,1932,25,636,79,Queens,2009,017200
1203.0,62688.0,2597,0,697,107,Queens,2009,017400
1103.0,60036.0,2036,21,631,0,Queens,2009,017600
1118.0,50451.0,2174,0,627,78,Queens,2009,017800
962.0,23587.0,932,322,484,28,Queens,2009,017900
859.0,43892.0,1040,23,307,0,Queens,2009,018000
1164.0,49162.0,8186,3995,3914,223,Queens,2009,018100
1342.0,47296.0,2182,29,717,23,Queens,2009,018200
1145.0,46107.0,6173,3126,3022,199,Queens,2009,018300
368.0,50618.0,2111,27,738,85,Queens,2009,018401
1075.0,69419.0,2575,18,705,11,Queens,2009,018402
1159.0,54182.0,7397,3077,3425,112,Queens,2009,018500
2001.0,69958.0,2229,26,558,46,Queens,2009,018600
1128.0,55880.0,3122,1136,1296,141,Queens,2009,018700
1071.0,74238.0,1119,0,427,44,Queens,2009,018800
1054.0,55326.0,3714,795,1389,110,Queens,2009,018900
1417.0,48333.0,1554,16,599,81,Queens,2009,019000
798.0,73516.0,2206,73,716,47,Queens,2009,019200
1146.0,65000.0,1065,0,358,0,Queens,2009,019401
1280.0,68194.0,1508,95,547,75,Queens,2009,019402
1059.0,49438.0,2818,25,937,144,Queens,2009,019600
1070.0,39625.0,522,60,229,36,Queens,2009,019700
1117.0,39750.0,2974,189,925,199,Queens,2009,019800
1301.0,45785.0,1800,164,608,79,Queens,2009,020400
989.0,44263.0,1032,235,361,0,Queens,2009,020502
1170.0,58873.0,1430,128,479,33,Queens,2009,020600
1071.0,45268.0,2766,285,776,28,Queens,2009,020800
1033.0,46382.0,2337,269,663,26,Queens,2009,021200
1116.0,53764.0,5754,906,2069,109,Queens,2009,021400
1121.0,61378.0,5346,2289,2161,102,Queens,2009,021600
1151.0,49527.0,5609,2568,2859,136,Queens,2009,022001
1174.0,66549.0,5289,2156,2330,83,Queens,2009,022002
1351.0,62361.0,1996,786,558,31,Queens,2009,023000
1163.0,59375.0,4934,748,1747,72,Queens,2009,023200
1098.0,50585.0,8916,831,2822,24,Queens,2009,023500
998.0,41705.0,3096,159,751,0,Queens,2009,023600
971.0,41056.0,5264,48,1510,117,Queens,2009,023800
1084.0,34704.0,5538,130,1698,154,Queens,2009,024000
1412.0,55331.0,5663,1719,2004,209,Queens,2009,024300
896.0,31629.0,4804,2148,2211,59,Queens,2009,024500
1302.0,59063.0,1478,431,550,42,Queens,2009,024700
752.0,18241.0,1183,0,658,52,Queens,2009,024800
1177.0,58864.0,5748,2353,2157,119,Queens,2009,024900
1217.0,61357.0,6572,1667,2336,137,Queens,2009,025100
651.0,28750.0,6723,38,2236,168,Queens,2009,025200
1057.0,43333.0,7432,1981,3358,200,Queens,2009,025300
1264.0,46023.0,1628,585,737,54,Queens,2009,025500
1439.0,53125.0,1744,468,610,49,Queens,2009,025700
1264.0,73450.0,1254,44,487,154,Queens,2009,025800
1203.0,56582.0,3859,613,1270,80,Queens,2009,025900
724.0,38092.0,1918,0,591,94,Queens,2009,026000
1026.0,43930.0,7501,982,2561,118,Queens,2009,026100
1660.0,53900.0,1525,0,427,75,Queens,2009,026200
1143.0,45633.0,6303,1008,2101,26,Queens,2009,026300
668.0,46250.0,2235,21,798,50,Queens,2009,026400
1111.0,39485.0,4271,424,1524,108,Queens,2009,026500
461.0,22938.0,1719,0,831,36,Queens,2009,026600
1084.0,39720.0,5429,472,1998,116,Queens,2009,026700
1118.0,41028.0,9116,261,3191,190,Queens,2009,026900
1184.0,78281.0,1368,27,517,35,Queens,2009,027000
1086.0,38595.0,7869,449,2805,150,Queens,2009,027100
871.0,46150.0,1997,32,585,0,Queens,2009,027200
1040.0,47454.0,8389,433,2512,59,Queens,2009,027300
1096.0,62721.0,2141,0,645,8,Queens,2009,027400
957.0,43289.0,6654,736,2208,114,Queens,2009,027500
1000.0,54655.0,1325,0,364,38,Queens,2009,027600
1028.0,42750.0,8359,989,2923,119,Queens,2009,027700
599.0,27563.0,2357,0,853,22,Queens,2009,027800
1178.0,49077.0,6214,1400,2526,141,Queens,2009,027900
1114.0,65688.0,1719,0,525,34,Queens,2009,028000
1038.0,58063.0,5717,1778,2535,96,Queens,2009,028100
1165.0,46625.0,1395,0,490,19,Queens,2009,028200
1166.0,44491.0,7981,1528,3220,112,Queens,2009,028300
1255.0,75677.0,3272,0,1089,156,Queens,2009,028400
961.0,61638.0,5228,2333,2301,183,Queens,2009,028500
1089.0,49435.0,6389,1809,2929,88,Queens,2009,028700
1294.0,66379.0,4986,0,1357,45,Queens,2009,028800
1139.0,48819.0,5304,1452,2195,134,Queens,2009,028900
1113.0,43094.0,7321,1352,2479,65,Queens,2009,029100
1251.0,62973.0,6311,0,2048,87,Queens,2009,029200
1500.0,51094.0,1485,106,370,21,Queens,2009,029300
1063.0,57118.0,4187,1901,1731,50,Queens,2009,029500
1411.0,51176.0,2255,901,723,25,Queens,2009,029700
1498.0,61066.0,4035,247,1190,147,Queens,2009,030400
1209.0,56628.0,10400,2157,3388,199,Queens,2009,030901
1190.0,48906.0,8816,2362,2854,148,Queens,2009,030902
1329.0,59627.0,6429,4598,2762,218,Queens,2009,031700
1727.0,75250.0,4446,119,1041,153,Queens,2009,032000
1343.0,55179.0,3747,492,1160,126,Queens,2009,032700
1246.0,59583.0,2632,159,761,66,Queens,2009,032800
1416.0,58375.0,4805,897,1290,100,Queens,2009,032900
1285.0,61856.0,6873,63,2004,86,Queens,2009,033000
1350.0,64167.0,2625,72,929,25,Queens,2009,033401
798.0,41741.0,13258,250,6136,168,Queens,2009,033402
1418.0,59394.0,3627,170,1072,68,Queens,2009,033700
1427.0,59100.0,4288,696,1227,51,Queens,2009,033900
1324.0,57685.0,3605,397,1020,98,Queens,2009,034700
1156.0,54883.0,4500,569,1550,100,Queens,2009,035100
1603.0,64783.0,3160,16,840,0,Queens,2009,035200
1294.0,57694.0,3200,0,833,100,Queens,2009,035300
1056.0,52188.0,3290,207,1059,107,Queens,2009,035500
1415.0,68700.0,4126,0,1290,116,Queens,2009,035800
1034.0,34410.0,2060,70,781,60,Queens,2009,036100
1034.0,45529.0,2405,101,653,28,Queens,2009,036300
1307.0,47872.0,3616,0,935,72,Queens,2009,036500
921.0,44531.0,2682,14,1025,117,Queens,2009,036600
1169.0,54909.0,2975,24,951,117,Queens,2009,036700
1005.0,57857.0,2089,0,831,131,Queens,2009,036800
1609.0,52716.0,1537,237,343,0,Queens,2009,036900
1477.0,50156.0,1318,0,494,109,Queens,2009,037100
1530.0,50020.0,2943,0,783,52,Queens,2009,037300
1210.0,46573.0,4321,253,990,71,Queens,2009,037500
1227.0,59258.0,6422,20,2017,131,Queens,2009,037600
1015.0,41795.0,3709,101,934,46,Queens,2009,037700
1589.0,49232.0,5967,65,1333,200,Queens,2009,037900
1049.0,41078.0,4887,0,1538,79,Queens,2009,038100
1150.0,54570.0,1884,521,869,0,Queens,2009,038300
1059.0,73393.0,2277,20,836,141,Queens,2009,038400
980.0,67292.0,3063,28,943,98,Queens,2009,039400
1081.0,81667.0,2163,36,562,0,Queens,2009,039800
1211.0,60625.0,3941,156,1061,155,Queens,2009,039900
1207.0,48438.0,1534,0,441,73,Queens,2009,040000
1199.0,43298.0,6841,37,1723,180,Queens,2009,040100
1392.0,59940.0,1363,0,471,18,Queens,2009,040200
1357.0,52889.0,6646,239,1554,88,Queens,2009,040300
1033.0,56661.0,4373,0,1365,60,Queens,2009,040400
1388.0,50789.0,3694,96,830,0,Queens,2009,040500
1149.0,45773.0,7106,154,1729,77,Queens,2009,040700
1166.0,48594.0,5009,81,1348,92,Queens,2009,040900
1293.0,41591.0,573,13,153,19,Queens,2009,041000
1308.0,40240.0,3175,32,867,88,Queens,2009,041100
1181.0,40807.0,4416,375,1133,82,Queens,2009,041300
1031.0,43922.0,3614,0,1328,157,Queens,2009,041400
1391.0,49643.0,3905,353,1055,97,Queens,2009,041500
1696.0,91389.0,1939,18,522,0,Queens,2009,042200
1415.0,48723.0,3816,824,1266,171,Queens,2009,042700
2001.0,50927.0,1458,0,512,99,Queens,2009,043400
1300.0,43913.0,9973,967,3018,266,Queens,2009,043700
1478.0,54045.0,4291,212,1132,159,Queens,2009,043900
1266.0,47727.0,3471,29,1164,146,Queens,2009,044000
612.0,29617.0,2104,0,719,54,Queens,2009,044200
1146.0,36335.0,8167,581,2939,308,Queens,2009,044300
954.0,39511.0,2862,40,1209,42,Queens,2009,044601
1045.0,39663.0,4062,82,1287,92,Queens,2009,044602
1291.0,60019.0,2469,170,755,98,Queens,2009,044800
1078.0,56143.0,1900,397,638,31,Queens,2009,045000
1056.0,63155.0,1397,279,317,18,Queens,2009,045200
1374.0,47969.0,4342,329,1523,49,Queens,2009,045400
1032.0,43248.0,12831,2537,4690,138,Queens,2009,045500
985.0,73356.0,1526,268,392,0,Queens,2009,045600
1272.0,52619.0,3803,548,1165,35,Queens,2009,045700
1161.0,73000.0,1863,93,664,30,Queens,2009,045800
1273.0,61579.0,4322,502,1241,35,Queens,2009,045900
1012.0,34458.0,4948,95,2020,283,Queens,2009,046000
1281.0,45089.0,2554,158,841,57,Queens,2009,046100
1062.0,44326.0,6526,152,2088,186,Queens,2009,046200
1136.0,44400.0,3998,122,1147,123,Queens,2009,046300
1167.0,64740.0,1606,417,596,19,Queens,2009,046400
1212.0,42857.0,3335,113,1066,94,Queens,2009,046500
1266.0,57103.0,3073,978,1366,98,Queens,2009,046600
1120.0,38977.0,6797,446,2194,118,Queens,2009,046700
1048.0,50286.0,3589,66,1182,100,Queens,2009,046800
1093.0,48044.0,8396,265,2752,189,Queens,2009,046900
1133.0,54363.0,3844,126,977,35,Queens,2009,047000
1133.0,39853.0,4062,191,1331,51,Queens,2009,047100
1133.0,61990.0,3640,708,1404,151,Queens,2009,047200
1220.0,52881.0,3750,409,1554,104,Queens,2009,047300
1189.0,54625.0,4437,433,1552,125,Queens,2009,047500
953.0,58966.0,4979,1267,2293,159,Queens,2009,047800
1188.0,49313.0,6277,1049,1940,23,Queens,2009,047900
1177.0,67917.0,2748,223,706,26,Queens,2009,048000
1241.0,37500.0,6355,564,2040,62,Queens,2009,048100
1330.0,93800.0,1772,291,444,34,Queens,2009,048200
1338.0,46954.0,4116,544,1215,130,Queens,2009,048300
1167.0,68607.0,4632,239,1664,365,Queens,2009,048400
1260.0,41731.0,5118,494,1616,78,Queens,2009,048500
1250.0,41789.0,1321,133,488,68,Queens,2009,048900
1038.0,49385.0,4808,113,1891,24,Queens,2009,049200
1132.0,59281.0,1639,1235,788,141,Queens,2009,049301
1116.0,46433.0,2670,1497,1104,43,Queens,2009,049302
1409.0,57661.0,1603,1226,573,43,Queens,2009,049500
913.0,56196.0,3174,88,966,111,Queens,2009,049600
1339.0,61705.0,3258,1171,1085,72,Queens,2009,049700
1162.0,48906.0,4891,1008,1610,24,Queens,2009,049900
1057.0,38312.0,4494,144,1448,126,Queens,2009,050000
789.0,63090.0,1567,70,391,0,Queens,2009,050202
959.0,68193.0,1474,9,537,22,Queens,2009,050400
1445.0,80089.0,1909,1057,745,19,Queens,2009,050500
1189.0,54722.0,1413,0,458,0,Queens,2009,050600
1312.0,68241.0,3429,2505,1476,86,Queens,2009,050700
938.0,53958.0,1754,26,712,219,Queens,2009,050800
1152.0,86563.0,1609,0,496,69,Queens,2009,051000
1138.0,56781.0,2342,1540,899,82,Queens,2009,051100
1298.0,68750.0,2702,101,783,30,Queens,2009,051200
1342.0,45519.0,2473,1419,818,64,Queens,2009,051300
1063.0,56477.0,2929,2297,1296,96,Queens,2009,051500
1006.0,76599.0,2137,90,625,78,Queens,2009,051600
1158.0,62143.0,1807,1495,753,131,Queens,2009,051700
1571.0,69954.0,1974,13,603,28,Queens,2009,051800
1119.0,81563.0,2044,0,502,0,Queens,2009,052000
991.0,64250.0,2019,1406,895,124,Queens,2009,052100
1016.0,66400.0,1634,23,628,36,Queens,2009,052400
1401.0,81375.0,1892,1163,801,110,Queens,2009,052500
1629.0,71741.0,1659,52,576,23,Queens,2009,052600
1160.0,60104.0,3274,2413,1146,93,Queens,2009,052700
1046.0,38875.0,1171,26,504,85,Queens,2009,052800
1011.0,53911.0,833,444,330,0,Queens,2009,052900
1219.0,67708.0,2274,0,700,42,Queens,2009,053000
954.0,76875.0,1450,84,599,65,Queens,2009,053200
1004.0,81667.0,1570,0,542,10,Queens,2009,053400
985.0,27228.0,1077,463,460,13,Queens,2009,053500
1560.0,81997.0,2223,188,589,94,Queens,2009,053600
1317.0,72292.0,1771,13,533,78,Queens,2009,053800
1167.0,55194.0,4258,1455,1456,96,Queens,2009,053900
1393.0,68411.0,4377,119,1254,91,Queens,2009,054000
1381.0,73051.0,5854,497,1541,72,Queens,2009,054200
965.0,42426.0,4214,871,1353,39,Queens,2009,054500
1159.0,45573.0,4845,487,1463,130,Queens,2009,054700
1077.0,86477.0,2639,63,678,0,Queens,2009,054800
1065.0,42113.0,5675,1379,1775,56,Queens,2009,054900
1069.0,36052.0,3992,1797,1593,150,Queens,2009,055100
1057.0,49649.0,3270,313,1128,23,Queens,2009,055200
986.0,29668.0,2313,239,851,66,Queens,2009,055300
1095.0,59345.0,2324,382,887,44,Queens,2009,055400
1102.0,42177.0,2192,211,680,54,Queens,2009,055500
1594.0,63929.0,2484,233,672,0,Queens,2009,055600
1042.0,40909.0,4283,1471,1368,106,Queens,2009,055700
1254.0,68155.0,2127,307,547,0,Queens,2009,055800
1040.0,21719.0,759,36,393,64,Queens,2009,055900
951.0,70367.0,1835,430,568,0,Queens,2009,056000
695.0,72969.0,1848,485,479,10,Queens,2009,056200
1190.0,67875.0,1930,496,570,26,Queens,2009,056400
1271.0,47135.0,1355,227,443,37,Queens,2009,056500
971.0,75341.0,1647,235,468,0,Queens,2009,056600
1177.0,73517.0,5388,2692,1774,85,Queens,2009,056700
