geoid,borough,year,median_rent,median_income,total_pop,white_non_hisp,total_housing_units,vacant_housing_units
072800,Brooklyn,2017,1184.0,55156.0,4065,144,1576,65
072900,Queens,2017,1370.4044233841375,71629.44034628083,1381,589,519,64
073000,Brooklyn,2017,1694.741639312965,103349.26339986645,2437,124,783,48
073100,Queens,2017,1847.0,116397.0,1608,990,593,54
073200,Brooklyn,2017,1218.8802213927572,75081.87600937489,2644,60,820,27
073400,Brooklyn,2017,1500.0,87361.0,2145,67,682,69
073600,Brooklyn,2017,1169.0,70033.0,3563,285,1278,85
073700,Queens,2017,1737.5814512019035,65699.57582981249,1799,1149,1196,148
073800,Brooklyn,2017,1346.0,62784.0,3988,1251,1290,87
073900,Queens,2017,1799.0,84159.0,5877,2921,2868,68
074000,Brooklyn,2017,1235.0,60913.0,4122,406,1174,96
074100,Queens,2017,1546.9525896976952,71368.2628744776,3194,1800,1695,56
074200,Brooklyn,2017,1329.0,80543.0,3326,1208,992,60
074300,Queens,2017,1236.0,58718.0,4441,2533,2002,212
074400,Brooklyn,2017,1365.0,104167.0,2781,2071,696,36
074500,Queens,2017,1157.8691887498808,46021.08590422424,4414,2338,1678,141
074600,Brooklyn,2017,1382.8914042698348,82291.77637941556,2616,1848,721,36
074700,Queens,2017,1506.2676101293343,65736.9549692916,3770,996,1403,36
074800,Brooklyn,2017,1550.0,76917.0,1741,1321,679,80
074900,Queens,2017,2687.240713112915,161308.68855744094,1597,1168,594,45
075000,Brooklyn,2017,1330.0,58750.0,2823,2264,990,79
075200,Brooklyn,2017,2500.0,153438.0,955,915,331,31
075400,Brooklyn,2017,1635.0,109167.0,1495,1489,482,24
075600,Brooklyn,2017,1161.0,82813.0,2144,1694,690,33
075701,Queens,2017,1757.6298554311243,82329.3212433771,5145,2380,2787,128
075702,Queens,2017,1647.0,93484.0,4145,2435,2358,338
075800,Brooklyn,2017,1149.0,86625.0,1659,1529,672,51
076000,Brooklyn,2017,1131.0,57292.0,3017,2593,1118,38
076200,Brooklyn,2017,1291.0,48810.0,5214,2459,1709,118
076400,Brooklyn,2017,1300.0,55111.0,3725,1088,1435,85
076600,Brooklyn,2017,1481.0,67736.0,2416,284,789,29
076800,Brooklyn,2017,1288.0,41920.0,3104,2488,1229,70
076901,Queens,2017,1690.0281037494167,81975.02011420172,4121,1939,2290,220
076902,Queens,2017,1726.6144974887306,78585.78921962732,1198,589,690,63
077000,Brooklyn,2017,1336.0,49951.0,3131,356,1190,167
077200,Brooklyn,2017,1323.0,56740.0,3168,1130,1238,57
077300,Queens,2017,1317.432484730849,71659.57066702987,2181,1121,1191,129
077400,Brooklyn,2017,1378.0,62917.0,3539,550,1231,17
077500,Queens,2017,1397.6923040011507,71743.55187144401,2281,1644,1096,120
077600,Brooklyn,2017,1409.0,62083.0,3907,157,1906,164
077902,Queens,2017,1665.0,87450.0,5167,4376,1753,168
077903,Queens,2017,1346.0,76659.0,3276,1721,1206,57
077904,Queens,2017,1737.438196810951,64122.33487473301,6170,3755,2255,168
077905,Queens,2017,1328.8652943611066,73638.19588959878,2712,1011,1253,146
077906,Queens,2017,1595.9317612180746,62255.659784733645,3671,1993,1427,104
077907,Queens,2017,1425.339413168573,46124.39409963382,3167,2380,1047,129
077908,Queens,2017,1477.0,48857.0,4064,1109,1466,190
078000,Brooklyn,2017,1433.0,83478.0,2551,57,750,26
078200,Brooklyn,2017,1168.0,65028.0,5329,42,1721,61
078400,Brooklyn,2017,1462.0,82174.0,2612,93,852,84
078601,Brooklyn,2017,1235.0,53019.0,2529,189,1003,63
078602,Brooklyn,2017,1235.0,53019.0,2436,183,966,61
078800,Brooklyn,2017,1416.4861431870672,51370.489414934564,2859,43,1026,84
078801,Brooklyn,2017,1416.486143187067,51370.489414934564,1383,21,496,40
078802,Brooklyn,2017,1416.4861431870672,51370.489414934564,950,14,341,28
079000,Brooklyn,2017,1348.9748793466156,44366.258507610444,4735,97,1664,148
079001,Brooklyn,2017,1348.9748793466154,44366.258507610444,1101,22,387,34
079002,Brooklyn,2017,1348.9748793466156,44366.258507610444,2231,46,784,70
079200,Brooklyn,2017,1371.4543101403872,58003.463613517706,4197,246,1357,147
079201,Brooklyn,2017,1371.41381883301,58005.97313833757,1258,74,407,44
079202,Brooklyn,2017,1371.4138188330098,58005.97313833756,1249,73,404,44
079300,Queens,2017,1146.5003303160931,66774.06461695318,52,19,20,1
079400,Brooklyn,2017,1273.0,35871.0,1783,13,738,117
079601,Brooklyn,2017,1290.0,57061.0,4577,960,2008,93
079602,Brooklyn,2017,1202.0,45377.0,4639,444,2028,326
079701,Queens,2017,1368.0,32091.0,7132,451,2994,140
079702,Queens,2017,1355.100945248889,38648.52302978544,4809,270,1768,156
079801,Brooklyn,2017,1358.0,80037.0,3023,826,1412,113
079802,Brooklyn,2017,1365.0,61974.0,5985,1266,2496,160
079900,Queens,2017,1472.7957213036368,48579.73343326852,3237,390,1004,90
080000,Brooklyn,2017,1269.0,72083.0,3877,839,1476,135
080200,Brooklyn,2017,1255.0,47109.0,4897,543,1998,44
080301,Queens,2017,1575.4313804849435,53900.46111905944,4490,791,1287,115
080302,Queens,2017,1569.2083415605093,59435.3197999031,3582,675,1151,55
080400,Brooklyn,2017,1260.0,41316.0,3217,286,1423,147
080600,Brooklyn,2017,1354.0,39870.0,3730,1397,1287,75
080800,Brooklyn,2017,309.0,10729.0,1338,97,310,16
080900,Queens,2017,1051.0,68386.0,7219,2929,2855,110
081000,Brooklyn,2017,1282.0,41772.0,2117,339,1031,189
081400,Brooklyn,2017,1389.390182878678,56955.21630693323,6942,118,2283,269
081600,Brooklyn,2017,1350.0,45372.0,2680,98,1062,133
081800,Queens,2017,1454.127018263428,64011.13371754494,8540,635,2835,193
082000,Brooklyn,2017,1297.0,41123.0,4986,245,2123,300
082200,Brooklyn,2017,1218.0,41862.0,7494,499,3123,323
082400,Brooklyn,2017,1357.0,41327.0,4267,137,1842,306
082600,Brooklyn,2017,1176.0,44697.0,5281,371,2180,228
082800,Brooklyn,2017,1317.0,49727.0,4255,128,1570,223
083000,Brooklyn,2017,1263.0,48140.0,6220,98,2429,185
083200,Brooklyn,2017,1360.0,58819.0,2318,0,802,57
083400,Brooklyn,2017,1198.0,55887.0,1477,0,605,63
083600,Brooklyn,2017,1366.0,59107.0,2100,21,792,47
083700,Queens,2017,1438.112515907467,52713.83813742429,5619,510,1666,141
083800,Brooklyn,2017,1453.0410447761194,72945.18905472638,8040,730,2570,162
084000,Brooklyn,2017,1321.4745045646848,56159.233355600096,8981,467,2845,190
084500,Queens,2017,1051.0,26926.0,5222,260,2252,141
084600,Brooklyn,2017,1292.0,57188.0,1882,50,747,44
084601,Queens,2017,1571.0,80694.0,3086,663,971,71
084602,Queens,2017,2128.8802540881115,74100.3301883841,1042,85,236,23
084800,Brooklyn,2017,1381.0,53636.0,1546,3,598,42
084901,Queens,2017,1403.0,26341.0,4790,99,1786,271
084902,Queens,2017,1403.0,26341.0,2346,49,875,133
085000,Brooklyn,2017,1250.0,67679.0,1540,12,512,47
085300,Queens,2017,1557.0,38885.0,5070,184,2189,315
085400,Brooklyn,2017,1320.0,50216.0,1987,52,775,84
085500,Queens,2017,1251.0,36275.0,6537,372,2701,196
085600,Brooklyn,2017,1251.0,52214.0,3478,90,1644,174
085700,Queens,2017,1374.0,37692.0,5346,286,1994,170
085800,Brooklyn,2017,1350.0,57679.0,2587,4,932,82
085900,Queens,2017,1367.0,44535.0,5343,666,2140,264
086000,Brooklyn,2017,1252.0,49087.0,3292,11,1423,168
086100,Queens,2017,1306.0,39677.0,2082,178,893,131
086200,Brooklyn,2017,1240.0,42663.0,3368,145,1255,116
086300,Queens,2017,1390.0,39955.0,6722,419,2729,325
086400,Queens,2017,1388.412958100701,57194.84877750224,5442,477,1822,164
086500,Queens,2017,1537.332569947742,29791.169389409843,4543,514,2331,311
086600,Brooklyn,2017,1264.0,46335.0,3225,34,1409,226
086800,Brooklyn,2017,1300.0,48375.0,3526,82,1371,118
086900,Queens,2017,1628.0082781988906,28165.735542688926,2037,82,807,106
087000,Brooklyn,2017,1273.0,36250.0,3275,51,1304,119
087100,Queens,2017,890.9370073980147,41576.18102626933,2225,116,1143,243
087200,Brooklyn,2017,1339.0,45972.0,2738,86,1207,123
087401,Brooklyn,2017,1156.0,30760.0,3505,222,1504,126
087600,Brooklyn,2017,932.0,34271.0,1555,264,741,62
087800,Brooklyn,2017,1219.0,35588.0,2698,10,1116,130
088001,Brooklyn,2017,1126.0,39943.0,1234,35,580,72
088002,Brooklyn,2017,1126.0,39943.0,1532,44,720,89
088200,Brooklyn,2017,1177.0,48333.0,6409,86,2767,263
088400,Queens,2017,1480.045124304618,66621.72407334583,12932,6189,5073,557
088600,Brooklyn,2017,1220.0,35563.0,4393,49,2015,147
088800,Brooklyn,2017,1224.2203002055455,44748.2947440802,3937,8,1521,125
088902,Queens,2017,1316.1384823690362,49150.495536917726,5105,843,2190,274
088903,Queens,2017,1316.928386589615,49231.76512373816,6037,1000,2589,323
089000,Brooklyn,2017,1284.0,28877.0,5892,48,2519,253
089200,Brooklyn,2017,1578.4667385832436,67252.12513484358,560,332,229,31
089201,Brooklyn,2017,1578.0475066921833,67249.51827943596,5547,3288,2264,304
089202,Brooklyn,2017,1578.0210902524645,67245.61964061529,4978,2952,2032,273
089400,Brooklyn,2017,1438.0,47188.0,3449,237,1292,201
089600,Brooklyn,2017,1161.0,33409.0,3327,52,1726,154
089800,Brooklyn,2017,1324.0,35938.0,1688,33,733,108
090000,Brooklyn,2017,797.0,22978.0,4818,11,2155,225
090200,Brooklyn,2017,579.0,41875.0,3290,44,953,97
090600,Brooklyn,2017,430.0,10693.0,3857,106,1743,113
090700,Queens,2017,1613.0,69886.0,1383,455,478,54
090800,Brooklyn,2017,458.0,10767.0,7094,107,1431,168
091000,Brooklyn,2017,362.0,11560.0,4876,0,2549,193
091200,Brooklyn,2017,515.0,14347.0,6039,0,2552,70
091600,Brooklyn,2017,792.0,33043.0,4104,4,1900,263
091800,Brooklyn,2017,760.2380178931616,22646.473493000307,2560,12,1110,102
091900,Queens,2017,1599.0,49644.0,5548,986,1652,129
092000,Brooklyn,2017,1120.7466604157057,17280.011116403635,3102,8,1321,116
092200,Brooklyn,2017,1380.0781874722343,73726.51177254552,4467,1866,2264,206
092400,Brooklyn,2017,936.0,36989.0,2906,4,1153,162
092500,Queens,2017,1486.0,41463.0,3902,773,1287,141
092800,Brooklyn,2017,1307.1313397794916,55271.22847956862,3115,57,1191,36
092900,Queens,2017,1572.4751655300856,55893.21421720115,6888,1430,2448,162
093000,Brooklyn,2017,1233.0,67917.0,2808,21,1094,133
093200,Brooklyn,2017,1240.1555584738724,79758.39035935377,1209,39,470,34
093400,Brooklyn,2017,1092.0,48182.0,2281,49,1084,116
093401,Queens,2017,1487.135114389946,81804.10278477894,3731,3288,1661,214
093402,Queens,2017,1339.2091708676069,72982.1423165768,4277,3180,2013,266
093600,Brooklyn,2017,1306.0,64313.0,1832,0,703,52
093800,Queens,2017,1190.4003066977084,48508.9927210583,7618,3663,3535,458
093900,Queens,2017,1744.451056985823,73730.47786207376,5342,1464,1934,203
094201,Queens,2017,1271.3126265623266,60363.52984959618,3116,743,1398,172
094202,Queens,2017,758.9149953501817,48068.96344869755,4620,828,1895,252
094203,Queens,2017,1024.432803316765,52652.223816746766,6567,3418,2847,87
094401,Brooklyn,2017,1423.0,81086.0,4141,73,1269,82
094402,Brooklyn,2017,478.0,19604.0,3071,31,1300,44
094500,Queens,2017,1637.0144390872827,80555.25254232886,3976,1963,1463,227
094600,Brooklyn,2017,1230.0,58600.0,1883,29,776,70
094700,Queens,2017,1482.0,62452.0,2531,878,850,77
095000,Brooklyn,2017,1392.0,74650.0,3066,177,1051,58
095400,Queens,2017,1474.81572653234,64711.91173212436,10096,529,3536,459
095600,Brooklyn,2017,1656.0,60164.0,4633,411,1376,45
095800,Brooklyn,2017,1601.0,54537.0,3743,205,1296,47
096200,Brooklyn,2017,1546.0,71000.0,2051,66,560,32
096400,Queens,2017,1311.793295724106,58753.386274926044,7428,537,2647,348
096600,Brooklyn,2017,1358.0,67679.0,2558,126,816,53
096800,Brooklyn,2017,1530.0,67750.0,1512,132,455,44
097000,Brooklyn,2017,1366.0,90735.0,2498,185,828,98
097202,Queens,2017,1117.9321881378642,35130.93956790501,3236,148,1146,107
097204,Queens,2017,815.0,43029.0,3741,266,1223,174
097205,Queens,2017,471.0,26154.0,528,16,194,18
097206,Queens,2017,482.2112043988258,26457.500656227956,926,29,340,32
097207,Queens,2017,483.9646494742654,26666.179423453035,5504,178,2019,191
097300,Queens,2017,1734.264506457248,87313.42037316939,1930,1546,825,102
097400,Brooklyn,2017,1418.0,61375.0,3065,183,821,61
098100,Queens,2017,1737.6332466763715,93010.42720416664,2985,1780,1146,130
098200,Brooklyn,2017,520.0,20256.0,4535,0,1730,37
098400,Brooklyn,2017,1698.0,69542.0,2207,66,745,78
098600,Brooklyn,2017,1392.0,68632.0,3145,48,1056,62
098700,Queens,2017,1600.7480428662523,70609.30150644133,2718,1991,1096,169
098800,Brooklyn,2017,1379.0,73603.0,3343,261,1073,17
099000,Brooklyn,2017,1393.0,85526.0,1724,172,535,75
099100,Queens,2017,2362.7723042058897,98981.19149394095,7234,4897,3214,285
099200,Queens,2017,1284.7782931865975,48252.19619318521,6501,569,2080,109
099400,Brooklyn,2017,1538.0,72961.0,1886,153,701,24
099600,Brooklyn,2017,1407.0,69676.0,4240,175,1280,93
099701,Queens,2017,1813.3441364673192,74835.29843359369,2764,2027,1338,84
099703,Queens,2017,2132.4025929112354,102740.92404786278,3481,2138,1829,250
099704,Queens,2017,1901.6132191280271,68853.30261092012,6771,4292,3950,497
099705,Queens,2017,2277.8687914356733,95406.7499505596,3570,1923,1529,151
099800,Brooklyn,2017,1603.0,70611.0,3539,264,1431,193
099801,Queens,2017,1316.8792079135937,68229.32366090252,8178,739,2662,272
099802,Queens,2017,1138.6233548587118,34813.56658183651,5471,1127,3012,458
099900,Queens,2017,2147.8696622847697,102247.15072404427,125,76,65,9
100400,Brooklyn,2017,1511.0,63250.0,2756,98,1044,83
100600,Brooklyn,2017,1593.0,78750.0,2441,75,926,59
100800,Brooklyn,2017,1357.0,68750.0,2205,172,773,67
100801,Queens,2017,1694.0371330078442,87121.59895314058,2548,1144,688,44
100803,Queens,2017,1291.191344446705,59593.19606186954,2620,756,762,18
100804,Queens,2017,1291.0,59529.0,6281,1821,1825,41
101000,Brooklyn,2017,1663.0,73036.0,2196,86,751,49
101002,Queens,2017,1143.0,36520.0,4081,3104,1779,199
101003,Queens,2017,1000.0,26557.0,2537,668,827,46
101004,Queens,2017,1001.2805626061119,26715.901523265587,8473,2230,2762,156
101200,Brooklyn,2017,1386.0,66375.0,2280,101,839,26
101400,Brooklyn,2017,1309.0,69464.0,2280,58,853,65
101600,Brooklyn,2017,1240.0,83542.0,1810,124,533,0
101700,Queens,2017,1999.8698291221515,80413.23532119064,6101,3339,2545,190
101800,Brooklyn,2017,1260.1823636661968,79953.3145341413,2076,74,849,21
102000,Brooklyn,2017,1628.0,103750.0,2291,216,675,37
102200,Brooklyn,2017,1340.0,61132.0,1993,107,804,82
102400,Brooklyn,2017,1532.0,87375.0,2134,107,715,41
102600,Brooklyn,2017,1531.0,75161.0,2617,91,974,86
102801,Brooklyn,2017,1564.0,75625.0,223,3,70,3
102802,Brooklyn,2017,1564.0,75625.0,1572,20,492,21
102900,Queens,2017,1642.0,64656.0,3755,2653,1344,28
103201,Queens,2017,896.0,34231.0,6453,41,2079,172
103202,Queens,2017,1538.2207747136388,52225.111489654584,8061,3541,1955,65
103300,Queens,2017,1725.0,88438.0,4374,2449,1604,140
103401,Brooklyn,2017,468.0,23450.0,803,33,352,4
103402,Brooklyn,2017,469.6212438166001,23481.447688278164,3257,136,1426,18
103900,Queens,2017,1819.9135269361886,82160.85271957022,7011,3193,2234,158
104700,Queens,2017,1652.0,50556.0,6880,2724,2887,269
105801,Brooklyn,2017,640.0,22641.0,5851,1456,3421,30
105804,Brooklyn,2017,833.0888265558463,30546.20104091306,6650,1119,3272,202
105900,Queens,2017,1930.0,82875.0,4352,2501,1379,20
107001,Brooklyn,2017,987.0,58618.0,518,7,239,28
107002,Brooklyn,2017,987.0,58618.0,1079,14,498,58
107003,Brooklyn,2017,949.1455049459366,54693.241589164165,132,5,63,6
107201,Queens,2017,1637.0,82727.0,1973,1828,855,142
107202,Queens,2017,1637.0,82727.0,258,239,112,19
107800,Brooklyn,2017,1165.0,65412.0,4068,109,2043,214
108500,Queens,2017,1413.0,66563.0,2385,1158,971,87
109300,Queens,2017,1851.3727648273377,88135.29407051009,3349,1713,1103,26
109700,Queens,2017,1974.53541987044,97439.59583604654,1734,1046,710,61
109800,Brooklyn,2017,1537.0,47406.0,2252,83,700,74
109900,Queens,2017,1629.0,74167.0,3515,1308,1152,49
110400,Brooklyn,2017,1045.0,35257.0,4663,44,1856,193
110600,Brooklyn,2017,423.0,17405.0,4082,0,1753,104
111000,Brooklyn,2017,421.0512493805812,17911.0253881314,3376,94,1583,122
111300,Queens,2017,2152.6720841227116,85957.60019526258,2379,1165,815,60
111600,Brooklyn,2017,1288.0,40160.0,3763,141,1227,231
111800,Brooklyn,2017,1256.0,31842.0,3418,191,1286,210
112000,Brooklyn,2017,1358.0,24135.0,3048,84,1325,255
112200,Brooklyn,2017,1391.0,35000.0,3587,0,1285,89
112300,Queens,2017,1764.0,84063.0,1976,727,856,77
112400,Brooklyn,2017,1273.0,48819.0,3169,16,1338,103
112600,Brooklyn,2017,1219.0,33365.0,3388,42,1586,245
112800,Brooklyn,2017,1298.0,38045.0,3910,225,1665,188
112900,Queens,2017,1884.98773208268,87208.12079342782,2134,1343,950,104
113000,Brooklyn,2017,1029.0,31615.0,3997,26,1599,118
113200,Brooklyn,2017,1402.0,59792.0,1937,41,711,106
113300,Queens,2017,1873.4490252866856,90317.66271224368,1798,918,688,24
113400,Brooklyn,2017,587.0,19191.0,3163,25,981,73
113900,Queens,2017,1655.9403653517675,55961.29977006102,3123,1288,1436,81
114100,Queens,2017,1964.0,120347.0,2467,1129,875,49
114201,Brooklyn,2017,1249.9272704567231,36914.626226658234,1632,32,605,73
114202,Brooklyn,2017,1186.0635660195255,48901.37584510638,2841,67,955,55
114400,Brooklyn,2017,1066.0,30170.0,2451,95,844,142
114600,Brooklyn,2017,1351.0,41012.0,3308,94,1060,57
114700,Queens,2017,1711.0,79432.0,1722,923,645,38
115000,Brooklyn,2017,1226.0,41346.0,2855,23,1030,138
115100,Queens,2017,1613.0,73487.0,1167,535,392,32
115200,Brooklyn,2017,1164.0,38482.0,3075,76,1152,155
115500,Queens,2017,1425.0,52386.0,2436,396,737,39
115600,Brooklyn,2017,518.0,16404.0,4091,12,1700,95
115700,Queens,2017,1438.9590135108867,51938.842269749955,3442,656,1319,91
115800,Brooklyn,2017,1202.0,53125.0,2938,75,1162,214
115900,Queens,2017,1479.0,58400.0,4388,361,1478,156
116000,Brooklyn,2017,818.0,27449.0,2126,0,991,69
116100,Queens,2017,1348.0,27653.0,4422,366,1602,131
116200,Brooklyn,2017,1326.0,39250.0,2276,7,901,127
116301,Queens,2017,1434.0,35377.0,5014,466,1543,54
116302,Queens,2017,1434.0,35377.0,4435,412,1365,47
116400,Brooklyn,2017,1194.0,51852.0,3394,57,1092,92
116600,Brooklyn,2017,1447.0,40405.0,3012,105,1075,111
116700,Queens,2017,1529.0,31776.0,1985,124,703,108
116800,Brooklyn,2017,1219.0,54474.0,1732,54,754,160
117000,Brooklyn,2017,1491.0,36553.0,1930,0,622,123
117100,Queens,2017,1391.0,43750.0,2483,628,969,52
117201,Brooklyn,2017,1379.0,58482.0,2369,46,834,88
117202,Brooklyn,2017,1381.0,50170.0,3104,116,1360,207
117400,Brooklyn,2017,1511.0,53512.0,4362,41,1434,295
117500,Queens,2017,1443.9459846848383,69742.48255688323,4909,1818,2045,134
117601,Brooklyn,2017,1289.0,47131.0,3037,195,976,83
117602,Brooklyn,2017,1165.0,41703.0,2996,104,1124,171
117800,Brooklyn,2017,1338.6373091679498,45669.21143674596,1899,17,574,87
118100,Queens,2017,1589.0,63950.0,1581,676,740,128
118201,Brooklyn,2017,1076.0,46012.0,2970,191,1011,112
118202,Brooklyn,2017,1449.0,53625.0,3279,126,1105,158
118400,Brooklyn,2017,1455.0,55070.0,5361,261,1819,365
118500,Queens,2017,1629.0,43938.0,2206,158,731,50
118600,Brooklyn,2017,1379.0,46047.0,2694,104,991,249
118700,Queens,2017,1360.0,38875.0,2341,239,795,72
118800,Brooklyn,2017,1270.0,49365.0,4760,170,1501,100
118900,Queens,2017,1362.0,62583.0,2418,314,751,76
119000,Brooklyn,2017,1521.0180890291774,40205.4210260878,2707,52,758,46
119100,Queens,2017,1653.0,44444.0,3314,235,1088,88
119200,Brooklyn,2017,1309.0,41615.0,3022,85,1360,288
119300,Queens,2017,1653.0,46250.0,1956,355,771,70
119400,Brooklyn,2017,1368.0,39531.0,4248,95,1466,279
119500,Queens,2017,1635.0,81518.0,1390,363,446,39
119600,Brooklyn,2017,1134.9006856643214,32362.268405890733,4926,122,2130,351
119800,Brooklyn,2017,1533.0,30297.0,3375,78,1114,109
119900,Queens,2017,1341.0,60583.0,1564,312,507,30
120000,Brooklyn,2017,1189.0,32880.0,2576,73,822,86
120100,Queens,2017,1418.0,46731.0,1791,202,474,24
120200,Brooklyn,2017,1396.0,32083.0,1924,44,589,62
120300,Queens,2017,1844.0,73512.0,1494,332,465,42
120500,Queens,2017,985.0,27679.0,2901,123,1072,33
120701,Queens,2017,1632.0,73194.0,1603,448,546,59
120702,Queens,2017,1632.0,73194.0,1326,371,452,49
120801,Brooklyn,2017,1283.0,35993.0,4002,72,1614,228
120802,Brooklyn,2017,1283.0,35993.0,2322,42,936,132
120803,Brooklyn,2017,1283.0,35993.0,3072,55,1239,175
121000,Brooklyn,2017,525.0,20099.0,4246,0,1576,70
121100,Queens,2017,1451.611535676426,71119.70981290503,28,6,9,1
121400,Brooklyn,2017,465.5550321672387,20797.211419224805,4913,25,1684,4
121500,Queens,2017,1385.9901437572953,64065.55866056944,4615,640,1374,87
122000,Brooklyn,2017,1235.6322236767555,44590.25408059448,6248,91,2378,187
122300,Queens,2017,1717.9552611582023,68288.65848565401,3660,1373,1262,57
122702,Queens,2017,598.7580259945407,28278.73747763062,8191,1758,2952,44
122703,Queens,2017,1185.0,56936.0,7477,1987,2791,61
122704,Queens,2017,1185.0,56936.0,4440,1180,1658,36
123700,Brooklyn,2017,1581.0,33709.0,6300,5246,1427,148
124100,Queens,2017,1505.4286472643228,63330.05290817483,3743,1074,1379,172
124700,Queens,2017,1900.0597482112112,72741.22516178932,3413,1979,1208,75
125700,Queens,2017,1499.0,48583.0,3260,544,989,85
126500,Queens,2017,981.0,60625.0,1604,592,608,49
126700,Queens,2017,1505.0,76932.0,4675,1569,741,81
127700,Queens,2017,3465.447432895112,117289.79304686056,3227,2579,1181,143
128300,Queens,2017,1500.250110422571,59570.667516790476,31,10,13,1
129102,Queens,2017,1324.4248306284444,56398.431028460436,42,15,17,1
129103,Queens,2017,1533.0,60244.0,3862,2279,2067,156
129104,Queens,2017,1493.0377976823902,77840.35673550154,4331,1519,1971,93
130100,Queens,2017,1207.5665647854353,75466.34395648816,3977,1208,1601,119
133300,Queens,2017,1716.0,82891.0,3686,1790,1345,84
133900,Queens,2017,2350.0,109896.0,1322,655,454,49
134100,Queens,2017,1702.2570978287686,79643.7370908399,3587,938,1100,27
134701,Queens,2017,1693.8829383423601,64476.768174117235,4327,1040,1782,78
134702,Queens,2017,1693.868024249868,64434.89612678402,5677,1364,2339,102
136700,Queens,2017,1763.7214027944394,66588.75714579072,6168,2040,2480,162
137700,Queens,2017,1620.0184064627344,66817.03053347245,6327,1726,2438,74
138501,Queens,2017,1978.9040957761674,65269.707452129354,4623,1495,1537,71
138502,Queens,2017,1721.2424788825708,77168.18300638637,71,25,28,1
139900,Queens,2017,1802.4175522469866,98883.81732951643,1965,781,597,26
140300,Queens,2017,1840.0,64400.0,2106,653,826,37
140901,Queens,2017,1840.0,64400.0,23,7,9,0
140902,Queens,2017,1671.0,102364.0,3182,800,901,16
141700,Queens,2017,1373.1419278029607,75677.4232825769,5082,1373,1607,40
142900,Queens,2017,1802.0,84464.0,3430,1461,1264,150
143500,Queens,2017,1738.4163830156197,74385.5432996008,2278,817,787,59
144100,Queens,2017,1570.0,89679.0,3036,948,1239,62
144700,Queens,2017,1711.3276687748914,77937.35570406825,3118,453,1038,113
145101,Queens,2017,1844.0,86023.0,1520,771,491,16
145102,Queens,2017,1768.0,81458.0,2489,658,842,83
145900,Queens,2017,1780.107029902126,76948.74044640253,2802,1139,1009,109
146300,Queens,2017,1515.0,60769.0,3281,1576,1072,81
146700,Queens,2017,1623.5260676555563,71978.05018042434,3013,1417,1335,52
147100,Queens,2017,1783.0,79096.0,3395,1350,1401,93
147900,Queens,2017,1791.0440337555078,84227.69067446997,4858,1995,1758,35
148300,Queens,2017,1946.5283754012723,123821.00198711635,3193,2001,1215,109
150200,Brooklyn,2017,1931.93003056883,111500.6771288713,2942,2038,1103,73
150701,Queens,2017,1832.8160701152153,114290.62741363375,3184,1763,1111,43
150702,Queens,2017,1552.0,75667.0,3212,1701,1284,113
152200,Brooklyn,2017,1710.0,95333.0,3875,1547,1119,30
152901,Queens,2017,1920.604431019206,74155.60563184826,6632,2235,2614,0
152902,Queens,2017,1552.0,75667.0,25,13,10,1
155101,Queens,2017,1476.0,87012.0,27,13,11,0
155103,Queens,2017,1477.7273735838603,86961.97603735908,4557,2126,1832,22
155104,Queens,2017,1475.085195867546,87153.40432410056,4402,2046,1767,23
156700,Queens,2017,1517.828113578555,60144.70572282559,1825,429,364,12
157101,Queens,2017,1753.008419438365,84095.58383918939,8336,2197,2578,103
157102,Queens,2017,1759.3639554307667,83696.48940081276,2292,345,607,57
157901,Queens,2017,1401.0,98605.0,5174,1451,1809,158
157902,Queens,2017,1879.0,109697.0,4199,1256,1127,19
157903,Queens,2017,1576.0,76786.0,4097,1393,1400,130
161700,Queens,2017,1585.0,92375.0,4784,1995,1564,44
162100,Queens,2017,1517.3516423183482,76886.28714673214,6971,1358,2096,187
000100,Brooklyn,2021,2210.0,134738.0,4722,3174,2760,249
000101,Queens,2021,2803.0,117024.0,5006,2323,2710,253
000102,Queens,2021,3501.0,197930.0,5323,2940,3960,1608
000200,Bronx,2021,1740.0,70867.0,4453,93,1487,95
000200,Brooklyn,2021,1652.0,58882.0,1160,249,357,34
000200,Queens,2021,1897.0,65000.0,2666,232,941,75
000201,Manhattan,2021,1078.0,32286.0,2740,185,924,68
000202,Manhattan,2021,449.0,31806.0,6789,1799,3536,301
000300,Staten Island,2021,1500.0,66938.0,2187,1042,1224,137
000301,Brooklyn,2021,2794.0,179936.0,3892,3514,2019,189
000400,Bronx,2021,1534.0,98090.0,6000,372,2257,58
000400,Queens,2021,2001.0,72773.0,4692,144,1185,126
000501,Brooklyn,2021,2408.0,141354.0,4604,3022,2043,109
000502,Brooklyn,2021,2319.0,155600.0,2826,2297,1534,62
000600,Manhattan,2021,726.0,19692.0,10732,664,5329,550
000600,Queens,2021,1954.0,80366.0,4379,474,1205,221
000700,Brooklyn,2021,2543.0,186422.0,4044,3132,2100,301
000700,Manhattan,2021,3501.0,193276.0,8653,6432,6595,1787
000700,Staten Island,2021,1343.0,53615.0,4578,1138,2203,263
000701,Queens,2021,2592.0,155154.0,3044,1460,1783,470
000702,Queens,2021,2495.0,102250.0,3660,2352,2102,439
000800,Manhattan,2021,1158.0,28269.0,9189,963,4276,30
000800,Queens,2021,1606.0,80577.0,3312,300,974,34
