geoid,year,total_permits,major_alterations,minor_alterations,new_buildings
039000,2021,15,0,15,0
039000,2022,12,0,12,0
039000,2023,23,0,23,0
039100,2009,69,3,64,2
039100,2010,62,2,60,0
039100,2011,90,8,67,15
039100,2012,97,11,85,1
039100,2013,120,5,90,25
039100,2014,75,6,53,16
039100,2015,162,1,123,38
039100,2016,131,0,126,5
039100,2017,148,2,124,22
039100,2018,97,5,84,8
039100,2019,74,4,58,12
039100,2020,35,4,27,4
039100,2021,16,0,16,0
039100,2022,12,0,12,0
039100,2023,6,1,5,0
039200,2009,47,5,36,6
039200,2010,31,2,29,0
039200,2011,38,13,20,5
039200,2012,50,8,42,0
039200,2013,36,3,33,0
039200,2014,23,4,19,0
039200,2015,20,2,17,1
039200,2016,20,3,17,0
039200,2017,27,6,21,0
039200,2018,19,1,18,0
039200,2019,21,4,17,0
039200,2020,24,12,12,0
039200,2021,10,0,10,0
039200,2022,2,0,2,0
039200,2023,11,0,11,0
039300,2009,70,4,66,0
039300,2010,48,0,40,8
039300,2011,63,1,53,9
039300,2012,84,6,76,2
039300,2013,81,4,61,16
039300,2014,112,5,99,8
039300,2015,99,1,76,22
039300,2016,105,3,84,18
039300,2017,122,13,103,6
039300,2018,81,13,54,14
039300,2019,79,2,67,10
039300,2020,27,7,17,3
039300,2021,12,0,12,0
039300,2022,9,0,9,0
039300,2023,3,0,3,0
039400,2009,41,12,29,0
039400,2010,36,3,31,2
039400,2011,37,2,29,6
039400,2012,80,16,55,9
039400,2013,81,13,56,12
039400,2014,49,3,41,5
039400,2015,75,10,53,12
039400,2016,111,15,87,9
039400,2017,102,9,85,8
039400,2018,67,14,43,10
039400,2019,94,11,62,21
039400,2020,65,6,47,12
039400,2021,42,4,38,0
039400,2022,45,0,45,0
039400,2023,23,0,23,0
039500,2009,92,8,84,0
039500,2010,88,4,78,6
039500,2011,66,6,59,1
039500,2012,64,0,63,1
039500,2013,144,13,114,17
039500,2014,116,9,77,30
039500,2015,184,20,143,21
039500,2016,148,9,117,22
039500,2017,206,7,179,20
039500,2018,129,10,98,21
039500,2019,83,11,62,10
039500,2020,82,11,64,7
039500,2021,28,0,28,0
039500,2022,8,0,8,0
039500,2023,6,0,6,0
039600,2009,51,5,39,7
039600,2010,60,5,42,13
039600,2011,44,5,35,4
039600,2012,50,1,44,5
039600,2013,36,1,27,8
039600,2014,52,3,45,4
039600,2015,50,4,35,11
039600,2016,49,4,38,7
039600,2017,59,3,50,6
039600,2018,48,5,36,7
039600,2019,47,8,36,3
039600,2020,39,5,28,6
039600,2021,26,0,26,0
039600,2022,13,0,13,0
039600,2023,17,0,17,0
039700,2009,124,10,112,2
039700,2010,96,0,96,0
039700,2011,164,9,149,6
039700,2012,126,16,110,0
039700,2013,211,13,193,5
039700,2014,179,12,158,9
039700,2015,135,10,123,2
039700,2016,141,17,112,12
039700,2017,167,20,145,2
039700,2018,123,1,101,21
039700,2019,125,20,83,22
039700,2020,99,6,87,6
039700,2021,12,2,10,0
039700,2022,14,0,14,0
039700,2023,6,0,6,0
039800,2009,28,5,23,0
039800,2010,64,13,50,1
039800,2011,58,9,49,0
039800,2012,35,1,34,0
039800,2013,28,0,28,0
039800,2014,44,5,37,2
039800,2015,21,0,17,4
039800,2016,71,1,68,2
039800,2017,50,3,47,0
039800,2018,57,3,48,6
039800,2019,55,1,53,1
039800,2020,31,3,27,1
039800,2021,37,0,37,0
039800,2022,44,0,44,0
039800,2023,40,0,40,0
039900,2009,5,0,5,0
039900,2010,4,0,4,0
039900,2011,9,2,7,0
039900,2012,15,1,14,0
039900,2013,27,2,25,0
039900,2014,48,6,35,7
039900,2015,77,5,62,10
039900,2016,41,5,36,0
039900,2017,33,1,27,5
039900,2018,45,2,28,15
039900,2019,58,8,48,2
039900,2020,23,3,18,2
039900,2021,7,0,7,0
039900,2022,10,0,10,0
039900,2023,7,0,7,0
039901,2009,46,1,44,1
039901,2010,55,8,46,1
039901,2011,46,3,43,0
039901,2012,35,2,31,2
039901,2013,44,2,39,3
039901,2014,50,2,42,6
039901,2015,50,0,50,0
039901,2016,62,2,42,18
039901,2017,72,8,57,7
039901,2018,56,1,54,1
039901,2019,20,2,18,0
039901,2020,10,1,8,1
039901,2021,4,0,4,0
039901,2022,8,0,8,0
039901,2023,4,0,4,0
039902,2009,34,2,32,0
039902,2010,32,0,32,0
039902,2011,44,4,40,0
039902,2012,30,3,25,2
039902,2013,45,4,38,3
039902,2014,35,1,28,6
039902,2015,68,1,65,2
039902,2016,81,1,74,6
039902,2017,37,0,37,0
039902,2018,38,4,31,3
039902,2019,25,4,18,3
039902,2020,6,0,6,0
039902,2021,2,0,2,0
039902,2022,5,0,5,0
039902,2023,3,0,3,0
040000,2009,24,0,21,3
040000,2010,17,2,15,0
040000,2011,26,3,23,0
040000,2012,22,1,21,0
040000,2013,31,1,21,9
040000,2014,31,3,23,5
040000,2015,40,1,39,0
040000,2016,57,3,43,11
040000,2017,40,3,37,0
040000,2018,19,0,17,2
040000,2019,29,0,29,0
040000,2020,38,0,30,8
040000,2021,11,0,11,0
040000,2022,18,0,18,0
040000,2023,9,0,9,0
040100,2009,35,0,35,0
040100,2010,28,3,25,0
040100,2011,44,1,39,4
040100,2012,40,3,33,4
040100,2013,81,0,66,15
040100,2014,72,5,59,8
040100,2015,54,4,43,7
040100,2016,104,14,90,0
040100,2017,115,5,92,18
040100,2018,97,1,77,19
040100,2019,54,4,50,0
040100,2020,37,3,29,5
040100,2021,23,0,19,4
040100,2022,6,0,6,0
040100,2023,4,0,4,0
040101,2009,10,2,8,0
040101,2010,3,0,3,0
040101,2011,6,1,5,0
040101,2012,3,0,3,0
040101,2013,10,1,6,3
040101,2014,6,0,6,0
040101,2015,20,2,9,9
040101,2016,22,1,16,5
040101,2017,31,7,24,0
040101,2018,13,0,13,0
040101,2019,19,0,3,16
040101,2020,17,0,14,3
040101,2023,3,0,3,0
040102,2009,25,0,23,2
040102,2010,15,0,15,0
040102,2011,15,0,15,0
040102,2012,17,0,17,0
040102,2013,20,3,15,2
040102,2014,14,0,14,0
040102,2015,14,0,14,0
040102,2016,23,3,16,4
040102,2017,25,0,24,1
040102,2018,9,0,9,0
040102,2019,61,1,15,45
040102,2020,18,1,16,1
040102,2021,6,0,6,0
040102,2022,1,0,1,0
040200,2009,37,1,32,4
040200,2010,28,3,21,4
040200,2011,29,5,24,0
040200,2012,28,2,26,0
040200,2013,12,1,10,1
040200,2014,19,1,18,0
040200,2015,15,0,15,0
040200,2016,41,4,35,2
040200,2017,48,2,44,2
040200,2018,51,3,48,0
040200,2019,66,5,54,7
040200,2020,21,0,21,0
040200,2021,16,0,16,0
040200,2022,22,0,22,0
040200,2023,15,0,15,0
040300,2009,28,6,22,0
040300,2010,20,3,14,3
040300,2011,20,1,19,0
040300,2012,21,4,15,2
040300,2013,35,4,23,8
040300,2014,61,8,46,7
040300,2015,71,9,56,6
040300,2016,62,11,42,9
040300,2017,89,2,72,15
040300,2018,52,1,48,3
040300,2019,37,13,23,1
040300,2020,21,2,17,2
040300,2021,4,0,3,1
040300,2022,8,0,8,0
040300,2023,3,0,3,0
040301,2009,31,0,27,4
040301,2010,16,3,10,3
040301,2011,13,4,9,0
040301,2012,10,2,8,0
040301,2013,6,1,3,2
040301,2014,18,2,10,6
040301,2015,17,2,13,2
040301,2016,15,0,15,0
040301,2017,22,0,22,0
040301,2018,8,0,7,1
040301,2019,13,0,7,6
040301,2020,7,0,6,1
040301,2021,3,0,3,0
040301,2022,1,0,1,0
040301,2023,1,0,1,0
040302,2009,25,0,25,0
040302,2010,26,1,24,1
040302,2011,16,0,16,0
040302,2012,17,4,12,1
040302,2013,19,3,12,4
040302,2014,46,0,27,19
040302,2015,29,0,29,0
040302,2016,24,4,20,0
040302,2017,23,2,21,0
040302,2018,18,1,10,7
040302,2019,13,1,12,0
040302,2020,11,3,8,0
040302,2021,1,0,1,0
040302,2023,4,0,4,0
040303,2009,13,0,11,2
040303,2010,15,0,15,0
040303,2011,16,0,16,0
040303,2012,14,0,14,0
040303,2013,27,0,22,5
040303,2014,26,1,25,0
040303,2015,24,0,21,3
040303,2016,6,0,6,0
040303,2017,11,1,10,0
040303,2018,12,0,11,1
040303,2019,19,1,15,3
040303,2020,6,0,6,0
040303,2021,2,0,1,1
040303,2022,8,0,8,0
040303,2023,3,0,3,0
040304,2009,8,0,8,0
040304,2010,1,0,1,0
040304,2011,11,0,11,0
040304,2012,15,2,13,0
040304,2013,13,0,13,0
040304,2014,9,0,9,0
040304,2015,18,0,17,1
040304,2016,34,2,26,6
040304,2017,27,0,25,2
040304,2018,14,0,14,0
040304,2019,12,0,10,2
040304,2020,13,0,13,0
040304,2021,10,0,5,5
040304,2022,1,0,1,0
040400,2009,24,3,21,0
040400,2010,38,4,23,11
040400,2011,32,0,24,8
040400,2012,21,2,19,0
040400,2013,21,0,21,0
040400,2014,38,0,33,5
040400,2015,46,0,41,5
040400,2016,78,2,76,0
040400,2017,55,0,55,0
040400,2018,105,8,84,13
040400,2019,61,7,45,9
040400,2020,46,2,43,1
040400,2021,51,0,51,0
040400,2022,50,0,50,0
040400,2023,49,4,45,0
040500,2009,4,0,4,0
040500,2010,12,0,6,6
040500,2011,5,0,5,0
040500,2012,9,1,7,1
040500,2013,17,2,13,2
040500,2014,15,0,12,3
040500,2015,28,2,25,1
040500,2016,24,0,24,0
040500,2017,34,7,27,0
040500,2018,28,8,20,0
040500,2019,10,6,4,0
040500,2020,8,1,7,0
040500,2021,4,0,4,0
040500,2022,16,0,16,0
040500,2023,2,0,2,0
040501,2009,34,3,30,1
040501,2010,37,1,35,1
040501,2011,48,4,44,0
040501,2012,32,2,30,0
040501,2013,62,0,62,0
040501,2014,26,0,26,0
040501,2015,37,1,36,0
040501,2016,62,2,49,11
040501,2017,47,2,36,9
040501,2018,26,0,26,0
040501,2019,20,0,20,0
040501,2020,11,0,11,0
040501,2021,4,0,4,0
040501,2022,4,0,4,0
040501,2023,3,0,3,0
040502,2009,63,7,53,3
040502,2010,50,8,42,0
040502,2011,37,7,30,0
040502,2012,38,0,38,0
040502,2013,44,6,38,0
040502,2014,30,0,29,1
040502,2015,34,1,27,6
040502,2016,70,1,62,7
040502,2017,50,1,46,3
040502,2018,25,1,24,0
040502,2019,41,4,34,3
040502,2020,38,2,36,0
040502,2021,4,0,4,0
040502,2022,9,0,9,0
040502,2023,7,0,7,0
040600,2009,25,2,23,0
040600,2010,46,0,45,1
040600,2011,40,0,34,6
040600,2012,51,11,40,0
040600,2013,21,0,20,1
040600,2014,20,0,20,0
040600,2015,51,0,51,0
040600,2016,31,5,25,1
040600,2017,50,0,50,0
040600,2018,48,3,44,1
040600,2019,43,3,40,0
040600,2020,25,0,23,2
040600,2021,30,0,30,0
040600,2022,11,0,11,0
040600,2023,17,0,17,0
040700,2009,2,0,2,0
040700,2014,8,0,8,0
040700,2018,6,0,6,0
040701,2009,11,0,11,0
040701,2010,29,1,28,0
040701,2011,17,0,17,0
040701,2012,23,0,23,0
040701,2013,18,0,14,4
040701,2014,32,0,26,6
040701,2015,24,4,20,0
040701,2016,32,0,21,11
040701,2017,40,2,33,5
040701,2018,39,0,32,7
040701,2019,7,0,7,0
040701,2020,6,0,6,0
040701,2022,2,0,2,0
040701,2023,2,0,2,0
040702,2009,89,0,79,10
040702,2010,51,6,45,0
040702,2011,60,5,46,9
040702,2012,47,2,41,4
040702,2013,39,1,38,0
040702,2014,37,3,29,5
040702,2015,70,0,66,4
040702,2016,59,1,54,4
040702,2017,61,3,58,0
040702,2018,45,3,42,0
040702,2019,29,3,23,3
040702,2020,36,6,27,3
040702,2021,18,0,17,1
040702,2022,3,0,3,0
040702,2023,3,0,3,0
040800,2009,17,0,17,0
040800,2010,29,0,25,4
040800,2011,26,0,20,6
040800,2012,32,2,30,0
040800,2013,24,2,22,0
040800,2014,23,1,22,0
040800,2015,23,0,20,3
040800,2016,38,3,35,0
040800,2017,43,3,40,0
040800,2018,41,0,41,0
040800,2019,28,2,26,0
040800,2020,24,0,24,0
040800,2021,12,0,12,0
040800,2022,4,0,4,0
040800,2023,4,0,4,0
040900,2009,69,0,69,0
040900,2010,57,3,54,0
040900,2011,72,0,62,10
040900,2012,61,1,60,0
040900,2013,60,1,54,5
040900,2014,97,1,90,6
040900,2015,93,2,86,5
040900,2016,155,4,150,1
040900,2017,81,3,77,1
040900,2018,71,1,50,20
040900,2019,56,2,48,6
040900,2020,33,2,29,2
040900,2021,27,0,27,0
040900,2022,8,0,8,0
040900,2023,4,0,4,0
040901,2009,7,0,7,0
040901,2010,8,0,8,0
040901,2011,8,0,8,0
040901,2012,3,0,3,0
040901,2013,21,0,10,11
040901,2014,17,1,14,2
040901,2015,20,0,20,0
040901,2016,39,5,24,10
040901,2017,9,0,9,0
040901,2018,11,2,9,0
040901,2019,5,0,5,0
040902,2009,8,2,4,2
040902,2010,7,0,6,1
040902,2011,8,0,8,0
040902,2012,12,0,12,0
040902,2013,8,1,7,0
040902,2014,12,1,11,0
040902,2015,12,0,7,5
040902,2016,28,1,18,9
040902,2017,22,5,16,1
040902,2018,12,1,11,0
040902,2019,8,0,8,0
040902,2020,1,0,1,0
041000,2009,27,3,24,0
041000,2010,12,0,12,0
041000,2011,12,1,11,0
041000,2013,7,1,5,1
041000,2014,18,2,15,1
041000,2015,17,2,12,3
041000,2016,20,1,19,0
041000,2017,13,3,10,0
041000,2018,19,8,11,0
041000,2019,6,0,6,0
041000,2020,10,5,5,0
041000,2021,3,0,3,0
041000,2022,3,0,3,0
041000,2023,2,0,2,0
041100,2009,65,9,56,0
041100,2010,49,1,48,0
041100,2011,29,1,28,0
041100,2012,51,10,35,6
041100,2013,48,4,41,3
041100,2014,69,3,49,17
041100,2015,74,1,69,4
041100,2016,73,3,62,8
041100,2017,121,11,78,32
041100,2018,108,3,65,40
041100,2019,54,3,48,3
041100,2020,78,6,55,17
041100,2021,18,0,13,5
041100,2022,8,0,8,0
041100,2023,16,0,16,0
041200,2009,27,3,22,2
041200,2010,25,0,24,1
041200,2011,36,2,26,8
041200,2012,10,0,10,0
041200,2013,7,0,7,0
041200,2014,19,3,16,0
041200,2015,22,4,18,0
041200,2016,20,1,19,0
041200,2017,29,8,21,0
041200,2018,34,6,28,0
041200,2019,22,0,16,6
041200,2020,6,0,6,0
041200,2022,1,0,1,0
041200,2023,2,0,2,0
041300,2009,77,0,71,6
041300,2010,54,2,44,8
041300,2011,55,1,45,9
041300,2012,53,4,45,4
041300,2013,75,2,53,20
041300,2014,150,14,107,29
041300,2015,111,4,90,17
041300,2016,103,9,86,8
041300,2017,127,9,88,30
041300,2018,113,22,81,10
041300,2019,72,3,51,18
041300,2020,84,6,71,7
041300,2021,45,0,39,6
041300,2022,17,0,17,0
041300,2023,14,0,14,0
041400,2009,33,2,28,3
041400,2010,44,0,40,4
041400,2011,31,2,29,0
041400,2012,26,2,23,1
041400,2013,34,3,31,0
041400,2014,42,4,38,0
041400,2015,48,9,39,0
041400,2016,46,4,40,2
041400,2017,73,8,64,1
041400,2018,63,2,59,2
041400,2019,78,10,61,7
041400,2020,112,7,81,24
041400,2021,51,3,48,0
041400,2022,36,2,34,0
041400,2023,66,0,66,0
041401,2009,15,2,13,0
041401,2010,16,1,15,0
041401,2011,21,0,21,0
041401,2012,6,3,2,1
041401,2013,8,1,6,1
041401,2014,17,5,11,1
041401,2015,17,3,11,3
041401,2016,12,1,9,2
041401,2017,10,1,9,0
041401,2018,33,9,24,0
041401,2019,18,4,7,7
041401,2020,5,3,2,0
041401,2021,8,0,8,0
041401,2023,2,0,2,0
041402,2009,9,1,8,0
041402,2010,19,0,17,2
041402,2011,8,0,6,2
041402,2012,14,1,13,0
041402,2013,13,0,13,0
041402,2014,9,0,9,0
041402,2015,16,6,10,0
041402,2016,25,2,19,4
041402,2017,25,0,18,7
041402,2018,15,9,6,0
041402,2019,13,4,9,0
041402,2020,3,0,3,0
041402,2022,6,0,6,0
041402,2023,2,1,1,0
041500,2009,26,0,26,0
041500,2010,54,3,50,1
041500,2011,48,7,35,6
041500,2012,60,1,57,2
041500,2013,62,2,57,3
041500,2014,88,3,71,14
041500,2015,94,3,78,13
041500,2016,142,16,122,4
041500,2017,156,27,97,32
041500,2018,92,14,62,16
041500,2019,70,1,51,18
041500,2020,54,0,48,6
041500,2021,31,2,24,5
041500,2022,22,0,22,0
041500,2023,9,0,9,0
041600,2009,11,2,8,1
041600,2010,9,1,8,0
041600,2011,10,0,9,1
041600,2012,18,0,14,4
041600,2013,26,6,20,0
041600,2014,6,2,2,2
041600,2015,15,0,15,0
041600,2016,6,0,6,0
041600,2017,20,9,11,0
041600,2018,17,5,12,0
041600,2019,7,3,4,0
041600,2020,7,4,3,0
041600,2022,1,0,1,0
041700,2009,9,1,8,0
041700,2010,14,2,12,0
041700,2011,18,0,10,8
041700,2012,16,4,12,0
041700,2013,20,7,11,2
041700,2014,24,1,23,0
041700,2015,31,0,28,3
041700,2016,25,3,16,6
041700,2017,11,0,11,0
041700,2018,50,7,38,5
041700,2019,104,0,97,7
041700,2020,62,11,51,0
041700,2022,4,0,4,0
041700,2023,1,0,1,0
041800,2009,31,3,23,5
041800,2010,37,4,33,0
041800,2011,54,2,47,5
041800,2012,38,0,38,0
041800,2013,33,1,29,3
041800,2014,37,0,36,1
041800,2015,22,0,22,0
041800,2016,51,5,46,0
041800,2017,50,2,46,2
041800,2018,45,9,36,0
041800,2019,50,5,35,10
041800,2020,38,10,28,0
041800,2021,1,0,1,0
041800,2022,7,0,7,0
041800,2023,12,0,12,0
041900,2009,49,2,47,0
041900,2010,30,0,21,9
041900,2011,63,1,52,10
041900,2012,75,2,73,0
041900,2013,53,5,45,3
041900,2014,63,7,43,13
041900,2015,119,10,97,12
041900,2016,70,2,65,3
041900,2017,51,1,46,4
041900,2018,62,4,52,6
041900,2019,78,0,73,5
041900,2020,54,4,40,10
041900,2022,1,0,1,0
041900,2023,1,0,1,0
042000,2009,37,6,31,0
042000,2010,45,5,34,6
042000,2011,59,7,52,0
042000,2012,57,2,51,4
042000,2013,53,4,49,0
042000,2014,50,1,49,0
042000,2015,58,0,55,3
042000,2016,42,3,35,4
042000,2017,41,4,37,0
042000,2018,53,5,43,5
042000,2019,23,4,19,0
042000,2020,22,2,20,0
042000,2021,7,0,7,0
042000,2022,6,0,6,0
042000,2023,8,0,8,0
042100,2009,51,3,48,0
042100,2010,43,0,43,0
042100,2011,87,3,80,4
042100,2012,101,1,99,1
042100,2013,138,7,88,43
042100,2014,114,9,90,15
042100,2015,136,7,105,24
042100,2016,141,9,119,13
042100,2017,136,3,111,22
042100,2018,81,4,76,1
042100,2019,77,2,56,19
042100,2020,53,3,50,0
042100,2021,12,0,12,0
042100,2022,3,0,3,0
042100,2023,5,0,5,0
042200,2009,46,1,43,2
042200,2010,61,15,35,11
042200,2011,35,1,31,3
042200,2012,37,5,32,0
042200,2013,36,4,28,4
042200,2014,28,3,23,2
042200,2015,54,5,43,6
042200,2016,56,16,36,4
042200,2017,46,5,40,1
042200,2018,87,11,58,18
042200,2019,41,6,35,0
042200,2020,57,12,44,1
042200,2021,16,4,12,0
042200,2022,11,0,11,0
042200,2023,21,0,21,0
042300,2009,75,2,62,11
042300,2010,40,3,36,1
042300,2011,24,0,23,1
042300,2012,42,2,38,2
042300,2013,50,4,41,5
042300,2014,128,22,80,26
042300,2015,96,9,78,9
042300,2016,134,4,100,30
042300,2017,96,1,79,16
042300,2018,29,1,26,2
042300,2019,36,1,32,3
042300,2020,36,2,32,2
042300,2021,20,0,19,1
042300,2022,8,0,8,0
042300,2023,3,1,2,0
042400,2009,46,1,43,2
042400,2010,41,5,36,0
042400,2011,35,0,34,1
042400,2012,41,4,32,5
042400,2013,24,2,18,4
042400,2014,43,10,33,0
042400,2015,50,4,43,3
042400,2016,35,2,33,0
042400,2017,39,0,37,2
042400,2018,61,2,59,0
042400,2019,42,1,38,3
042400,2020,48,8,37,3
042400,2021,29,3,26,0
042400,2022,34,2,32,0
042400,2023,34,0,34,0
042500,2009,65,8,56,1
042500,2010,88,18,70,0
042500,2011,66,1,61,4
042500,2012,55,2,52,1
042500,2013,112,2,99,11
042500,2014,59,1,55,3
042500,2015,118,7,106,5
042500,2016,150,0,111,39
042500,2017,111,3,102,6
042500,2018,66,4,62,0
042500,2019,57,5,49,3
042500,2020,37,2,29,6
042500,2021,13,0,13,0
042500,2022,3,0,3,0
042500,2023,6,0,6,0
042600,2009,52,2,47,3
042600,2010,40,1,36,3
042600,2011,46,7,30,9
042600,2012,38,2,33,3
042600,2013,35,1,30,4
042600,2014,38,4,34,0
042600,2015,63,1,49,13
042600,2016,75,2,61,12
042600,2017,66,2,62,2
042600,2018,44,4,40,0
042600,2019,50,5,45,0
042600,2020,62,0,62,0
042600,2021,44,1,43,0
042600,2022,46,0,46,0
042600,2023,46,0,46,0
042700,2009,88,5,74,9
042700,2010,68,3,54,11
042700,2011,36,0,34,2
042700,2012,69,0,61,8
042700,2013,89,8,76,5
042700,2014,62,11,45,6
042700,2015,112,2,93,17
042700,2016,95,9,63,23
042700,2017,79,2,70,7
042700,2018,54,7,41,6
042700,2019,45,10,29,6
042700,2020,15,0,15,0
042700,2021,4,0,4,0
042700,2022,3,0,3,0
042700,2023,3,0,3,0
042800,2009,34,2,29,3
042800,2010,30,4,24,2
042800,2011,28,1,27,0
042800,2012,12,2,10,0
042800,2013,13,0,11,2
042800,2014,10,0,9,1
042800,2015,20,1,16,3
042800,2016,29,0,23,6
042800,2017,31,2,29,0
042800,2018,52,0,50,2
042800,2019,24,0,24,0
042800,2020,32,5,20,7
042800,2021,38,0,25,13
042800,2022,16,0,16,0
042800,2023,15,0,15,0
042900,2009,66,0,64,2
042900,2010,31,2,29,0
042900,2011,45,4,31,10
042900,2012,81,0,76,5
042900,2013,48,7,39,2
042900,2014,66,7,51,8
042900,2015,75,6,60,9
042900,2016,90,9,79,2
042900,2017,46,1,44,1
042900,2018,48,2,43,3
042900,2019,21,2,19,0
042900,2020,23,4,19,0
042900,2022,2,0,2,0
042900,2023,2,0,2,0
042901,2009,4,0,4,0
042901,2010,3,0,3,0
042901,2011,15,0,15,0
042901,2012,9,0,7,2
042901,2013,22,0,17,5
042901,2014,21,0,21,0
042901,2015,18,2,16,0
042901,2016,24,0,16,8
042901,2017,25,0,17,8
042901,2018,17,0,10,7
042901,2019,11,2,9,0
042901,2020,9,0,7,2
042901,2021,6,0,6,0
042901,2022,3,0,3,0
042902,2009,23,0,23,0
042902,2010,17,4,13,0
042902,2011,15,0,15,0
042902,2012,18,0,18,0
042902,2013,16,0,16,0
042902,2014,36,9,27,0
042902,2015,27,0,27,0
042902,2016,34,0,34,0
042902,2017,23,0,23,0
042902,2018,18,0,13,5
042902,2019,5,0,5,0
042902,2020,20,0,10,10
042902,2021,14,0,9,5
042902,2022,6,0,6,0
043000,2009,20,0,20,0
043000,2010,31,0,21,10
043000,2011,29,7,22,0
043000,2012,26,0,26,0
043000,2013,15,0,15,0
043000,2014,19,0,19,0
043000,2015,31,0,31,0
043000,2016,21,0,21,0
043000,2017,19,3,16,0
043000,2018,62,1,61,0
043000,2019,40,2,38,0
043000,2020,40,0,40,0
043000,2021,28,0,28,0
043000,2022,15,0,15,0
043000,2023,13,0,13,0
043100,2009,59,4,55,0
043100,2010,47,0,47,0
043100,2011,37,1,36,0
043100,2012,62,10,52,0
043100,2013,65,5,58,2
043100,2014,72,10,54,8
043100,2015,97,8,87,2
043100,2016,59,10,49,0
043100,2017,54,6,47,1
043100,2018,61,5,55,1
043100,2019,23,0,23,0
043100,2020,20,5,15,0
043100,2022,3,0,3,0
043100,2023,1,0,1,0
043101,2009,21,0,21,0
043101,2010,5,2,3,0
043101,2011,27,0,27,0
043101,2012,18,0,18,0
043101,2013,14,0,14,0
043101,2014,11,1,10,0
043101,2015,17,0,17,0
043101,2016,15,0,15,0
043101,2017,25,1,24,0
043101,2018,17,0,17,0
043101,2019,11,0,11,0
043101,2020,9,0,5,4
043101,2021,5,0,5,0
043101,2022,1,0,1,0
043101,2023,1,0,1,0
043102,2009,8,0,8,0
043102,2010,40,0,40,0
043102,2011,11,2,9,0
043102,2012,36,2,34,0
043102,2013,8,1,7,0
043102,2014,13,2,11,0
043102,2015,30,0,29,1
043102,2016,15,0,15,0
043102,2017,16,0,16,0
043102,2018,34,10,23,1
043102,2019,17,0,17,0
043102,2020,18,0,17,1
043102,2021,4,0,4,0
043102,2023,4,0,4,0
043200,2009,32,2,29,1
043200,2010,37,6,31,0
043200,2011,20,5,15,0
043200,2012,30,0,28,2
043200,2013,21,0,16,5
043200,2014,26,1,15,10
043200,2015,16,2,14,0
043200,2016,17,0,17,0
043200,2017,35,6,29,0
043200,2018,65,3,58,4
043200,2019,39,2,35,2
043200,2020,16,2,14,0
043200,2021,9,0,9,0
043200,2022,20,0,20,0
043200,2023,10,0,10,0
043300,2009,19,0,14,5
043300,2010,51,0,39,12
043300,2011,38,1,37,0
043300,2012,37,2,35,0
043300,2013,38,2,32,4
043300,2014,32,2,26,4
043300,2015,44,8,36,0
043300,2016,28,0,24,4
043300,2017,50,8,33,9
043300,2018,50,3,44,3
043300,2019,32,2,24,6
043300,2020,17,0,17,0
043300,2021,2,0,2,0
043300,2022,5,0,5,0
043400,2009,40,13,25,2
043400,2010,36,2,34,0
043400,2011,38,0,34,4
043400,2012,36,2,34,0
043400,2013,26,3,23,0
043400,2014,24,2,22,0
043400,2015,38,3,29,6
043400,2016,69,1,56,12
043400,2017,55,0,55,0
043400,2018,77,2,61,14
043400,2019,45,3,35,7
043400,2020,53,1,46,6
043400,2021,34,2,32,0
043400,2022,42,0,42,0
043400,2023,25,1,24,0
043500,2009,42,3,39,0
043500,2010,20,2,18,0
043500,2011,11,0,11,0
043500,2012,11,2,9,0
043500,2013,20,1,19,0
043500,2014,23,1,22,0
043500,2015,32,3,24,5
043500,2016,75,29,42,4
043500,2017,78,14,58,6
043500,2018,60,13,47,0
043500,2019,34,12,21,1
043500,2020,12,5,7,0
043500,2021,1,0,1,0
043500,2022,3,0,3,0
043500,2023,3,0,3,0
043501,2010,11,0,5,6
043501,2011,23,0,19,4
043501,2012,6,0,5,1
043501,2013,15,0,9,6
043501,2014,17,0,17,0
043501,2015,26,0,22,4
043501,2016,6,0,6,0
043501,2017,5,0,5,0
043501,2018,3,0,3,0
043501,2019,1,0,1,0
043501,2020,2,0,2,0
043501,2022,2,0,2,0
043502,2009,8,5,3,0
043502,2012,5,0,2,3
043502,2014,2,0,2,0
043502,2016,4,0,4,0
043502,2017,4,0,1,3
043502,2018,1,0,1,0
043502,2019,11,0,11,0
043503,2009,20,0,10,10
043503,2010,15,0,15,0
043503,2011,9,0,7,2
043503,2012,19,0,13,6
043503,2013,33,2,22,9
043503,2014,18,1,14,3
043503,2015,18,0,18,0
043503,2016,23,2,21,0
043503,2017,28,2,26,0
043503,2018,19,0,19,0
043503,2019,7,0,7,0
043503,2020,5,1,4,0
043600,2009,17,0,17,0
043600,2010,16,0,16,0
043600,2011,25,0,22,3
043600,2012,31,3,27,1
043600,2013,23,2,15,6
043600,2014,11,0,11,0
043600,2015,17,0,17,0
043600,2016,23,0,23,0
043600,2017,23,0,23,0
043600,2018,50,0,50,0
043600,2019,34,4,30,0
043600,2020,13,1,12,0
043600,2021,20,0,20,0
043600,2022,17,0,17,0
043600,2023,6,0,6,0
043700,2009,36,2,32,2
043700,2010,21,1,17,3
043700,2011,18,1,17,0
043700,2012,65,7,47,11
043700,2013,54,1,42,11
043700,2014,41,9,32,0
043700,2015,62,6,54,2
043700,2016,51,9,40,2
043700,2017,72,19,52,1
043700,2018,45,6,39,0
043700,2019,43,16,21,6
043700,2020,34,10,24,0
