geoid,borough,year,major_alterations,new_buildings,total_permits,minor_alterations
376,BRONX,2012,0,0,1,1
376,BRONX,2013,0,0,2,2
376,BRONX,2014,0,0,1,1
376,BRONX,2015,0,0,3,3
376,BRONX,2016,0,1,4,3
376,BRONX,2017,0,0,2,2
376,BRONX,2018,0,0,2,2
376,BRONX,2019,1,0,2,1
376,BRONX,2020,0,0,4,4
376,BRONX,2021,0,0,2,2
376,BRONX,2022,0,0,4,4
376,BRONX,2023,0,0,3,3
376,QUEENS,2009,4,1,8,3
376,QUEENS,2010,4,0,12,8
376,QUEENS,2011,0,1,4,3
376,QUEENS,2012,0,0,10,10
376,QUEENS,2013,0,1,6,5
376,QUEENS,2014,0,0,2,2
376,QUEENS,2015,1,2,9,6
376,QUEENS,2016,2,2,14,10
376,QUEENS,2017,2,1,20,17
376,QUEENS,2018,1,0,18,17
376,QUEENS,2019,3,3,17,11
376,QUEENS,2020,1,2,27,24
376,QUEENS,2021,0,0,41,41
376,QUEENS,2022,0,0,23,23
376,QUEENS,2023,0,0,13,13
377,BROOKLYN,2009,0,0,1,1
377,BROOKLYN,2010,0,0,5,5
377,BROOKLYN,2011,2,0,6,4
377,BROOKLYN,2012,2,0,18,16
377,BROOKLYN,2013,0,2,17,15
377,BROOKLYN,2014,3,6,31,22
377,BROOKLYN,2015,3,3,21,15
377,BROOKLYN,2016,1,8,46,37
377,BROOKLYN,2017,5,0,20,15
377,BROOKLYN,2018,3,0,21,18
377,BROOKLYN,2019,0,0,16,16
377,BROOKLYN,2020,3,0,21,18
377,BROOKLYN,2021,0,0,9,9
377,BROOKLYN,2022,0,0,3,3
377,QUEENS,2009,0,0,3,3
377,QUEENS,2010,1,0,2,1
377,QUEENS,2011,0,1,4,3
377,QUEENS,2012,1,0,12,11
377,QUEENS,2013,0,2,12,10
377,QUEENS,2014,2,0,22,20
377,QUEENS,2015,2,0,15,13
377,QUEENS,2016,1,1,8,6
377,QUEENS,2017,3,0,15,12
377,QUEENS,2018,0,0,7,7
377,QUEENS,2019,1,0,9,8
377,QUEENS,2020,0,0,6,6
377,QUEENS,2022,0,0,3,3
377,QUEENS,2023,0,0,2,2
378,BRONX,2009,2,2,9,5
378,BRONX,2010,1,0,7,6
378,BRONX,2011,1,0,3,2
378,BRONX,2012,0,1,11,10
378,BRONX,2013,0,1,11,10
378,BRONX,2014,0,1,6,5
378,BRONX,2015,0,0,3,3
378,BRONX,2016,2,0,8,6
378,BRONX,2017,0,0,7,7
378,BRONX,2018,0,0,6,6
378,BRONX,2019,1,0,4,3
378,BRONX,2020,2,0,5,3
378,BRONX,2022,0,0,1,1
378,BRONX,2023,0,0,1,1
379,BRONX,2009,1,0,12,11
379,BRONX,2010,0,0,16,16
379,BRONX,2011,2,1,13,10
379,BRONX,2012,0,0,14,14
379,BRONX,2013,5,0,13,8
379,BRONX,2014,1,9,33,23
379,BRONX,2015,4,0,27,23
379,BRONX,2016,0,0,23,23
379,BRONX,2017,0,0,24,24
379,BRONX,2018,0,4,26,22
379,BRONX,2019,1,3,8,4
379,BRONX,2020,0,5,18,13
379,BRONX,2021,0,6,11,5
379,BRONX,2022,0,0,8,8
379,BROOKLYN,2009,0,0,14,14
379,BROOKLYN,2010,2,0,6,4
379,BROOKLYN,2011,0,0,7,7
379,BROOKLYN,2012,0,2,8,6
379,BROOKLYN,2013,0,1,15,14
379,BROOKLYN,2014,0,0,14,14
379,BROOKLYN,2015,0,0,18,18
379,BROOKLYN,2016,0,1,19,18
379,BROOKLYN,2017,2,2,14,10
379,BROOKLYN,2018,4,3,29,22
379,BROOKLYN,2019,0,0,12,12
379,BROOKLYN,2020,0,0,3,3
379,BROOKLYN,2021,0,3,12,9
379,BROOKLYN,2022,0,0,1,1
379,BROOKLYN,2023,0,0,6,6
379,QUEENS,2009,0,6,15,9
379,QUEENS,2010,5,0,17,12
379,QUEENS,2011,1,0,7,6
379,QUEENS,2012,5,0,7,2
379,QUEENS,2013,0,0,8,8
379,QUEENS,2014,1,1,5,3
379,QUEENS,2015,1,8,31,22
379,QUEENS,2016,3,2,16,11
379,QUEENS,2017,4,2,18,12
379,QUEENS,2018,1,2,18,15
379,QUEENS,2019,2,0,13,11
379,QUEENS,2020,0,1,8,7
379,QUEENS,2021,0,0,2,2
38,BRONX,2009,0,0,1,1
38,BRONX,2013,0,1,6,5
38,BRONX,2014,0,0,4,4
38,BRONX,2015,0,2,5,3
38,BRONX,2016,0,0,2,2
38,BRONX,2018,0,0,2,2
38,BRONX,2021,0,0,6,6
38,BRONX,2023,0,0,1,1
38,BROOKLYN,2009,0,0,1,1
38,BROOKLYN,2011,0,0,6,6
38,BROOKLYN,2012,0,0,7,7
38,BROOKLYN,2013,0,0,1,1
38,BROOKLYN,2014,0,0,1,1
38,BROOKLYN,2015,0,0,4,4
38,BROOKLYN,2016,0,0,3,3
38,BROOKLYN,2017,3,0,6,3
38,BROOKLYN,2018,0,0,4,4
38,BROOKLYN,2020,0,0,3,3
38,BROOKLYN,2021,0,0,3,3
38,BROOKLYN,2022,0,0,2,2
38,MANHATTAN,2009,6,0,100,94
38,MANHATTAN,2010,1,0,123,122
38,MANHATTAN,2011,15,2,196,179
38,MANHATTAN,2012,8,7,164,149
38,MANHATTAN,2013,1,2,165,162
38,MANHATTAN,2014,1,0,149,148
38,MANHATTAN,2015,5,0,175,170
38,MANHATTAN,2016,20,1,184,163
38,MANHATTAN,2017,8,0,180,172
38,MANHATTAN,2018,2,13,121,106
38,MANHATTAN,2019,3,0,59,56
38,MANHATTAN,2020,3,0,63,60
38,MANHATTAN,2021,2,0,7,5
38,QUEENS,2009,4,0,8,4
38,QUEENS,2010,0,0,1,1
38,QUEENS,2011,0,0,9,9
38,QUEENS,2012,2,11,22,9
38,QUEENS,2013,6,0,14,8
38,QUEENS,2014,0,0,8,8
38,QUEENS,2015,0,0,4,4
38,QUEENS,2016,0,0,1,1
38,QUEENS,2017,1,1,6,4
38,QUEENS,2018,2,4,8,2
38,QUEENS,2019,0,0,12,12
38,QUEENS,2020,0,1,6,5
38,QUEENS,2021,0,0,3,3
38,QUEENS,2022,0,0,3,3
38,QUEENS,2023,0,0,2,2
380,BRONX,2009,0,1,9,8
380,BRONX,2010,3,1,17,13
380,BRONX,2011,1,1,15,13
380,BRONX,2012,0,2,19,17
380,BRONX,2013,1,4,18,13
380,BRONX,2014,3,1,13,9
380,BRONX,2015,5,0,18,13
380,BRONX,2016,4,4,35,27
380,BRONX,2017,3,0,27,24
380,BRONX,2018,0,4,11,7
380,BRONX,2019,0,1,12,11
380,BRONX,2020,7,0,23,16
380,BRONX,2021,1,0,8,7
380,BRONX,2022,0,0,4,4
380,BRONX,2023,0,0,7,7
381,BRONX,2009,0,1,5,4
381,BRONX,2010,0,4,13,9
381,BRONX,2011,0,0,20,20
381,BRONX,2012,0,1,11,10
381,BRONX,2013,0,1,10,9
381,BRONX,2014,1,0,19,18
381,BRONX,2015,0,0,10,10
381,BRONX,2016,0,0,12,12
381,BRONX,2017,2,6,21,13
381,BRONX,2018,0,0,13,13
381,BRONX,2019,0,3,15,12
381,BRONX,2020,1,1,11,9
381,BRONX,2021,0,0,7,7
381,BRONX,2022,0,0,2,2
381,BRONX,2023,0,0,1,1
381,BROOKLYN,2009,0,0,4,4
381,BROOKLYN,2010,1,0,10,9
381,BROOKLYN,2011,0,1,14,13
381,BROOKLYN,2012,2,1,14,11
381,BROOKLYN,2013,5,3,28,20
381,BROOKLYN,2014,12,4,55,39
381,BROOKLYN,2015,4,0,27,23
381,BROOKLYN,2016,0,2,25,23
381,BROOKLYN,2017,4,1,20,15
381,BROOKLYN,2018,0,1,6,5
381,BROOKLYN,2019,2,2,66,62
381,BROOKLYN,2020,0,0,7,7
381,BROOKLYN,2021,0,1,2,1
381,BROOKLYN,2022,0,0,6,6
381,QUEENS,2009,3,0,16,13
381,QUEENS,2010,2,0,12,10
381,QUEENS,2011,0,0,3,3
381,QUEENS,2012,0,2,13,11
381,QUEENS,2013,2,0,14,12
381,QUEENS,2014,1,2,15,12
381,QUEENS,2015,9,2,34,23
381,QUEENS,2016,1,2,15,12
381,QUEENS,2017,0,12,30,18
381,QUEENS,2018,0,0,5,5
381,QUEENS,2019,1,0,9,8
381,QUEENS,2020,0,0,8,8
381,QUEENS,2021,0,0,16,16
381,QUEENS,2022,0,0,2,2
381,QUEENS,2023,0,0,1,1
382,BRONX,2009,0,1,2,1
382,BRONX,2010,3,0,6,3
382,BRONX,2011,0,3,4,1
382,BRONX,2013,0,0,1,1
382,BRONX,2014,0,0,6,6
382,BRONX,2015,0,0,1,1
382,BRONX,2016,0,2,8,6
382,BRONX,2017,0,0,3,3
382,BRONX,2018,1,14,22,7
382,BRONX,2019,0,0,5,5
382,BRONX,2020,2,0,2,0
382,BRONX,2021,0,0,9,9
382,BRONX,2022,0,0,7,7
382,BRONX,2023,0,0,5,5
382,BROOKLYN,2009,0,0,3,3
382,BROOKLYN,2010,0,0,25,25
382,BROOKLYN,2011,0,1,16,15
382,BROOKLYN,2012,0,7,16,9
382,BROOKLYN,2014,1,0,4,3
382,BROOKLYN,2015,0,1,2,1
382,BROOKLYN,2016,0,2,8,6
382,BROOKLYN,2017,0,1,2,1
382,BROOKLYN,2018,0,1,4,3
382,BROOKLYN,2019,0,1,2,1
382,BROOKLYN,2020,0,2,11,9
382,BROOKLYN,2021,0,0,2,2
382,BROOKLYN,2022,0,0,1,1
383,BROOKLYN,2009,0,0,6,6
383,BROOKLYN,2010,0,0,3,3
383,BROOKLYN,2011,0,1,12,11
383,BROOKLYN,2012,1,0,9,8
383,BROOKLYN,2013,1,1,20,18
383,BROOKLYN,2014,2,3,28,23
383,BROOKLYN,2015,4,2,42,36
383,BROOKLYN,2016,3,5,38,30
383,BROOKLYN,2017,3,2,36,31
383,BROOKLYN,2018,2,6,41,33
383,BROOKLYN,2019,5,4,22,13
383,BROOKLYN,2020,3,2,22,17
383,BROOKLYN,2021,0,1,5,4
383,BROOKLYN,2022,0,0,5,5
383,BROOKLYN,2023,0,0,1,1
38301,BRONX,2009,0,0,6,6
38301,BRONX,2010,0,0,22,22
38301,BRONX,2011,1,0,13,12
38301,BRONX,2012,0,0,8,8
38301,BRONX,2013,0,0,8,8
38301,BRONX,2014,3,0,19,16
38301,BRONX,2015,0,0,22,22
38301,BRONX,2016,0,0,4,4
38301,BRONX,2017,0,0,18,18
38301,BRONX,2018,0,0,7,7
38301,BRONX,2019,0,0,12,12
38301,BRONX,2020,0,0,7,7
38301,BRONX,2021,0,0,3,3
38301,BRONX,2022,0,0,2,2
38301,QUEENS,2010,0,0,2,2
38301,QUEENS,2011,0,0,4,4
38301,QUEENS,2012,0,5,14,9
38301,QUEENS,2013,0,0,3,3
38301,QUEENS,2014,0,0,1,1
38301,QUEENS,2015,0,0,8,8
38301,QUEENS,2016,0,0,18,18
38301,QUEENS,2017,0,0,1,1
38301,QUEENS,2020,0,0,4,4
38301,QUEENS,2023,0,0,1,1
38302,BRONX,2009,4,0,15,11
38302,BRONX,2010,1,0,23,22
38302,BRONX,2011,1,0,32,31
38302,BRONX,2012,0,0,4,4
38302,BRONX,2013,0,0,15,15
38302,BRONX,2014,0,0,12,12
38302,BRONX,2015,0,1,19,18
38302,BRONX,2016,1,1,11,9
38302,BRONX,2017,0,0,10,10
38302,BRONX,2018,2,0,10,8
38302,BRONX,2019,0,1,6,5
38302,BRONX,2020,4,4,15,7
38302,BRONX,2021,0,0,2,2
38302,BRONX,2022,0,0,4,4
38302,BRONX,2023,0,0,2,2
38302,QUEENS,2009,0,2,15,13
38302,QUEENS,2010,2,0,34,32
38302,QUEENS,2011,0,0,19,19
38302,QUEENS,2012,0,0,17,17
38302,QUEENS,2013,0,11,26,15
38302,QUEENS,2014,10,15,41,16
38302,QUEENS,2015,0,4,41,37
38302,QUEENS,2016,2,5,35,28
38302,QUEENS,2017,3,5,30,22
38302,QUEENS,2018,0,5,38,33
38302,QUEENS,2019,0,2,9,7
38302,QUEENS,2020,0,0,11,11
38302,QUEENS,2022,0,0,1,1
38302,QUEENS,2023,1,0,1,0
384,QUEENS,2011,1,0,6,5
384,QUEENS,2013,0,0,3,3
384,QUEENS,2014,0,0,1,1
384,QUEENS,2015,0,1,6,5
384,QUEENS,2016,1,0,10,9
384,QUEENS,2017,0,0,12,12
384,QUEENS,2018,4,4,20,12
384,QUEENS,2019,0,0,8,8
384,QUEENS,2020,0,0,16,16
384,QUEENS,2021,0,0,8,8
384,QUEENS,2022,0,0,12,12
384,QUEENS,2023,0,0,7,7
385,BRONX,2009,7,1,28,20
385,BRONX,2010,0,0,11,11
385,BRONX,2011,0,0,9,9
385,BRONX,2012,0,0,3,3
385,BRONX,2013,2,0,17,15
385,BRONX,2014,1,1,15,13
385,BRONX,2015,0,1,13,12
385,BRONX,2016,4,15,29,10
385,BRONX,2017,0,4,20,16
385,BRONX,2018,0,6,10,4
385,BRONX,2019,3,6,20,11
385,BRONX,2020,3,2,28,23
385,BRONX,2021,0,0,15,15
385,BRONX,2022,0,0,5,5
385,BRONX,2023,0,0,1,1
385,BROOKLYN,2009,1,1,5,3
385,BROOKLYN,2010,0,0,2,2
385,BROOKLYN,2011,0,2,9,7
385,BROOKLYN,2012,1,0,9,8
385,BROOKLYN,2013,5,0,24,19
385,BROOKLYN,2014,2,0,21,19
385,BROOKLYN,2015,2,16,59,41
385,BROOKLYN,2016,5,1,44,38
385,BROOKLYN,2017,9,1,38,28
385,BROOKLYN,2018,5,5,25,15
385,BROOKLYN,2019,3,1,16,12
385,BROOKLYN,2020,0,4,19,15
385,BROOKLYN,2021,0,0,9,9
385,BROOKLYN,2022,0,0,6,6
385,BROOKLYN,2023,0,0,2,2
386,BRONX,2009,0,0,9,9
386,BRONX,2010,2,1,13,10
386,BRONX,2011,0,4,11,7
386,BRONX,2012,0,0,10,10
386,BRONX,2013,2,0,16,14
386,BRONX,2014,0,0,13,13
386,BRONX,2015,0,2,13,11
386,BRONX,2016,0,3,12,9
386,BRONX,2017,1,3,14,10
386,BRONX,2018,1,0,18,17
386,BRONX,2019,0,0,22,22
386,BRONX,2020,1,0,8,7
386,BRONX,2021,0,0,25,25
386,BRONX,2022,0,0,22,22
386,BRONX,2023,0,0,5,5
386,BROOKLYN,2009,1,1,7,5
386,BROOKLYN,2010,2,1,13,10
386,BROOKLYN,2011,5,0,15,10
386,BROOKLYN,2012,0,1,4,3
386,BROOKLYN,2013,0,0,4,4
386,BROOKLYN,2014,3,0,9,6
386,BROOKLYN,2015,4,1,18,13
386,BROOKLYN,2016,1,0,8,7
386,BROOKLYN,2017,2,1,12,9
386,BROOKLYN,2018,0,4,8,4
386,BROOKLYN,2019,1,0,9,8
386,BROOKLYN,2020,2,0,9,7
386,BROOKLYN,2021,0,0,4,4
386,BROOKLYN,2022,0,0,2,2
387,BRONX,2009,5,0,29,24
387,BRONX,2010,0,0,9,9
387,BRONX,2011,0,0,23,23
387,BRONX,2012,0,0,16,16
387,BRONX,2013,1,0,39,38
387,BRONX,2014,0,0,35,35
387,BRONX,2015,4,0,12,8
387,BRONX,2016,2,0,29,27
387,BRONX,2017,1,13,42,28
387,BRONX,2018,0,1,22,21
387,BRONX,2019,0,5,11,6
387,BRONX,2020,1,1,13,11
387,BRONX,2021,0,0,6,6
387,BRONX,2022,0,0,4,4
387,BROOKLYN,2009,2,0,17,15
387,BROOKLYN,2010,3,0,7,4
387,BROOKLYN,2011,3,2,20,15
387,BROOKLYN,2012,4,3,17,10
387,BROOKLYN,2013,2,1,10,7
387,BROOKLYN,2014,3,10,28,15
387,BROOKLYN,2015,8,21,79,50
387,BROOKLYN,2016,8,5,53,40
387,BROOKLYN,2017,2,2,29,25
387,BROOKLYN,2018,1,2,20,17
387,BROOKLYN,2019,10,11,42,21
387,BROOKLYN,2020,1,1,17,15
387,BROOKLYN,2021,0,0,5,5
387,BROOKLYN,2022,0,0,1,1
387,BROOKLYN,2023,0,0,3,3
388,BRONX,2010,2,2,8,4
388,BRONX,2011,0,10,18,8
388,BRONX,2012,0,3,9,6
388,BRONX,2013,3,2,11,6
388,BRONX,2014,0,0,1,1
388,BRONX,2015,0,0,5,5
388,BRONX,2016,0,0,1,1
388,BRONX,2017,0,0,6,6
388,BRONX,2018,0,0,10,10
388,BRONX,2019,0,0,3,3
388,BRONX,2020,0,0,2,2
388,BRONX,2021,0,0,9,9
388,BRONX,2022,0,0,8,8
388,BRONX,2023,0,0,10,10
388,BROOKLYN,2009,3,0,7,4
388,BROOKLYN,2010,1,0,2,1
388,BROOKLYN,2011,1,1,6,4
388,BROOKLYN,2012,1,0,5,4
388,BROOKLYN,2013,1,0,9,8
388,BROOKLYN,2014,1,0,9,8
388,BROOKLYN,2015,9,0,19,10
388,BROOKLYN,2016,2,1,11,8
388,BROOKLYN,2017,3,1,12,8
388,BROOKLYN,2018,2,2,15,11
388,BROOKLYN,2019,3,0,14,11
388,BROOKLYN,2020,3,0,15,12
388,BROOKLYN,2021,0,0,2,2
388,BROOKLYN,2022,0,0,5,5
389,BRONX,2009,2,0,19,17
389,BRONX,2010,1,0,9,8
389,BRONX,2011,0,0,13,13
389,BRONX,2012,0,0,8,8
389,BRONX,2013,3,1,26,22
389,BRONX,2014,3,3,35,29
389,BRONX,2015,0,5,38,33
389,BRONX,2016,0,2,39,37
389,BRONX,2017,0,0,25,25
389,BRONX,2018,1,0,11,10
389,BRONX,2019,5,0,20,15
389,BRONX,2020,3,10,25,12
389,BRONX,2021,0,0,10,10
389,BRONX,2022,0,0,7,7
389,BRONX,2023,0,0,4,4
389,BROOKLYN,2009,1,0,19,18
389,BROOKLYN,2010,1,0,14,13
389,BROOKLYN,2011,3,0,19,16
389,BROOKLYN,2012,0,1,9,8
389,BROOKLYN,2013,6,3,32,23
389,BROOKLYN,2014,4,7,33,22
389,BROOKLYN,2015,2,9,41,30
389,BROOKLYN,2016,6,8,53,39
389,BROOKLYN,2017,6,3,21,12
389,BROOKLYN,2018,6,0,22,16
389,BROOKLYN,2019,5,2,29,22
389,BROOKLYN,2020,6,3,33,24
389,BROOKLYN,2021,1,0,3,2
389,BROOKLYN,2023,1,0,2,1
39,BRONX,2009,1,0,5,4
39,BRONX,2010,1,0,24,23
39,BRONX,2011,4,0,25,21
39,BRONX,2012,1,3,25,21
39,BRONX,2013,1,1,28,26
39,BRONX,2014,0,0,36,36
39,BRONX,2015,0,4,25,21
39,BRONX,2016,1,2,44,41
39,BRONX,2017,2,1,30,27
39,BRONX,2018,1,0,23,22
39,BRONX,2019,2,0,9,7
39,BRONX,2020,0,5,18,13
39,BRONX,2021,0,0,2,2
39,BRONX,2022,0,0,3,3
39,BRONX,2023,2,0,3,1
39,BROOKLYN,2009,1,0,21,20
39,BROOKLYN,2010,2,0,22,20
39,BROOKLYN,2011,0,1,33,32
39,BROOKLYN,2012,1,0,22,21
39,BROOKLYN,2013,6,0,50,44
39,BROOKLYN,2014,5,0,35,30
39,BROOKLYN,2015,1,1,37,35
39,BROOKLYN,2016,11,0,52,41
39,BROOKLYN,2017,2,8,27,17
39,BROOKLYN,2018,1,0,32,31
39,BROOKLYN,2019,0,14,35,21
39,BROOKLYN,2020,1,6,40,33
39,BROOKLYN,2021,0,2,8,6
39,BROOKLYN,2022,1,0,4,3
39,MANHATTAN,2009,10,4,79,65
39,MANHATTAN,2010,8,0,162,154
39,MANHATTAN,2011,14,0,126,112
39,MANHATTAN,2012,9,4,137,124
39,MANHATTAN,2013,18,1,172,153
39,MANHATTAN,2014,19,7,226,200
39,MANHATTAN,2015,12,7,268,249
39,MANHATTAN,2016,4,0,319,315
39,MANHATTAN,2017,7,0,147,140
39,MANHATTAN,2018,16,0,169,153
39,MANHATTAN,2019,1,0,103,102
39,MANHATTAN,2020,1,0,102,101
39,MANHATTAN,2021,0,0,9,9
39,MANHATTAN,2022,0,0,2,2
39,QUEENS,2009,0,0,8,8
39,QUEENS,2010,3,1,11,7
39,QUEENS,2011,0,0,5,5
39,QUEENS,2012,0,0,12,12
39,QUEENS,2013,1,0,10,9
39,QUEENS,2014,1,0,10,9
39,QUEENS,2015,0,0,5,5
39,QUEENS,2016,2,0,7,5
39,QUEENS,2017,2,1,17,14
39,QUEENS,2018,0,2,13,11
39,QUEENS,2019,3,0,17,14
39,QUEENS,2020,0,0,14,14
39,QUEENS,2021,0,0,3,3
39,QUEENS,2023,0,0,2,2
39,STATEN ISLAND,2009,0,0,2,2
39,STATEN ISLAND,2011,0,4,11,7
39,STATEN ISLAND,2012,2,0,3,1
39,STATEN ISLAND,2013,0,4,9,5
39,STATEN ISLAND,2014,0,1,12,11
39,STATEN ISLAND,2015,1,5,15,9
39,STATEN ISLAND,2016,1,0,3,2
39,STATEN ISLAND,2017,0,0,1,1
39,STATEN ISLAND,2018,2,0,6,4
39,STATEN ISLAND,2020,0,1,26,25
39,STATEN ISLAND,2021,2,0,2,0
39,STATEN ISLAND,2023,0,0,2,2
390,BRONX,2009,2,2,11,7
390,BRONX,2010,0,0,6,6
390,BRONX,2011,3,2,9,4
390,BRONX,2012,0,0,9,9
390,BRONX,2013,0,0,4,4
390,BRONX,2014,0,0,1,1
390,BRONX,2015,0,5,14,9
390,BRONX,2016,0,0,13,13
390,BRONX,2017,0,2,22,20
390,BRONX,2018,1,1,8,6
390,BRONX,2019,0,4,17,13
390,BRONX,2020,0,1,10,9
390,BRONX,2021,0,0,9,9
390,BRONX,2022,0,0,5,5
390,BRONX,2023,0,0,5,5
390,BROOKLYN,2009,2,2,8,4
390,BROOKLYN,2010,0,0,3,3
390,BROOKLYN,2011,2,0,5,3
390,BROOKLYN,2012,3,0,7,4
390,BROOKLYN,2013,5,1,12,6
390,BROOKLYN,2014,3,1,4,0
390,BROOKLYN,2015,1,0,11,10
390,BROOKLYN,2016,1,0,2,1
390,BROOKLYN,2017,3,0,3,0
390,BROOKLYN,2018,6,2,14,6
390,BROOKLYN,2019,5,0,10,5
390,BROOKLYN,2020,3,0,9,6
390,BROOKLYN,2021,0,0,3,3
390,BROOKLYN,2022,0,0,2,2
390,BROOKLYN,2023,0,0,4,4
391,BRONX,2009,0,1,12,11
391,BRONX,2010,1,0,24,23
391,BRONX,2011,2,3,27,22
391,BRONX,2012,0,0,21,21
391,BRONX,2013,0,1,44,43
391,BRONX,2014,0,3,22,19
391,BRONX,2015,1,1,34,32
391,BRONX,2016,0,0,27,27
391,BRONX,2017,0,0,23,23
391,BRONX,2018,2,1,27,24
391,BRONX,2019,1,0,21,20
391,BRONX,2020,0,0,11,11
391,BRONX,2021,0,0,9,9
391,BRONX,2022,0,0,3,3
391,BRONX,2023,0,0,1,1
391,BROOKLYN,2009,3,0,14,11
391,BROOKLYN,2010,1,0,11,10
391,BROOKLYN,2011,2,1,11,8
391,BROOKLYN,2012,5,1,21,15
391,BROOKLYN,2013,3,8,19,8
391,BROOKLYN,2014,2,6,21,13
391,BROOKLYN,2015,0,10,47,37
391,BROOKLYN,2016,0,2,32,30
391,BROOKLYN,2017,0,6,31,25
391,BROOKLYN,2018,2,0,11,9
391,BROOKLYN,2019,0,5,14,9
391,BROOKLYN,2020,1,3,7,3
391,BROOKLYN,2022,0,0,4,4
391,BROOKLYN,2023,1,0,3,2
392,BRONX,2009,0,6,9,3
392,BRONX,2010,0,0,4,4
392,BRONX,2012,0,0,3,3
392,BRONX,2013,1,0,4,3
392,BRONX,2014,0,0,2,2
392,BRONX,2015,0,0,4,4
392,BRONX,2016,1,0,4,3
392,BRONX,2017,1,0,6,5
392,BRONX,2018,0,0,6,6
392,BRONX,2019,0,0,3,3
392,BRONX,2020,0,0,2,2
392,BRONX,2021,0,0,2,2
392,BRONX,2022,0,0,1,1
392,BRONX,2023,0,0,5,5
392,BROOKLYN,2009,2,0,20,18
392,BROOKLYN,2010,2,0,11,9
392,BROOKLYN,2011,6,0,12,6
392,BROOKLYN,2012,5,0,16,11
392,BROOKLYN,2013,2,0,18,16
392,BROOKLYN,2014,2,0,9,7
392,BROOKLYN,2015,2,0,7,5
392,BROOKLYN,2016,1,0,9,8
392,BROOKLYN,2017,3,0,8,5
392,BROOKLYN,2018,0,0,6,6
392,BROOKLYN,2019,4,0,5,1
392,BROOKLYN,2020,10,0,12,2
392,BROOKLYN,2021,0,0,7,7
392,BROOKLYN,2023,0,0,2,2
393,BRONX,2009,0,0,20,20
393,BRONX,2010,0,0,11,11
393,BRONX,2011,0,0,11,11
393,BRONX,2012,0,1,9,8
393,BRONX,2013,1,2,21,18
393,BRONX,2014,0,1,32,31
393,BRONX,2015,0,0,19,19
393,BRONX,2016,4,0,19,15
393,BRONX,2017,2,0,24,22
393,BRONX,2018,1,0,5,4
393,BRONX,2019,2,5,28,21
393,BRONX,2020,6,1,13,6
393,BRONX,2021,0,0,6,6
393,BRONX,2022,0,0,4,4
393,BRONX,2023,0,0,1,1
393,BROOKLYN,2009,4,0,14,10
393,BROOKLYN,2010,0,3,8,5
393,BROOKLYN,2011,1,2,10,7
393,BROOKLYN,2012,2,2,30,26
393,BROOKLYN,2013,1,2,18,15
393,BROOKLYN,2014,1,2,34,31
393,BROOKLYN,2015,0,10,38,28
393,BROOKLYN,2016,0,16,41,25
393,BROOKLYN,2017,4,6,34,24
393,BROOKLYN,2018,4,4,17,9
393,BROOKLYN,2019,0,0,11,11
393,BROOKLYN,2020,0,1,4,3
393,BROOKLYN,2021,0,0,3,3
393,BROOKLYN,2022,0,0,4,4
394,BRONX,2009,0,0,3,3
394,BRONX,2010,0,0,5,5
394,BRONX,2011,0,0,5,5
394,BRONX,2012,0,2,15,13
394,BRONX,2013,0,2,8,6
394,BRONX,2014,0,0,6,6
394,BRONX,2015,0,1,15,14
394,BRONX,2016,2,0,13,11
394,BRONX,2017,0,0,6,6
394,BRONX,2018,0,1,3,2
394,BRONX,2019,0,4,11,7
394,BRONX,2020,0,2,9,7
394,BRONX,2021,0,0,6,6
394,BRONX,2022,0,0,5,5
394,BRONX,2023,0,0,1,1
394,BROOKLYN,2009,4,0,7,3
394,BROOKLYN,2010,1,0,6,5
394,BROOKLYN,2011,0,2,8,6
394,BROOKLYN,2012,7,5,17,5
394,BROOKLYN,2013,1,1,12,10
394,BROOKLYN,2014,1,4,18,13
394,BROOKLYN,2015,3,2,14,9
394,BROOKLYN,2016,3,4,19,12
394,BROOKLYN,2017,4,5,24,15
394,BROOKLYN,2018,6,0,17,11
394,BROOKLYN,2019,4,4,18,10
394,BROOKLYN,2020,0,2,13,11
394,BROOKLYN,2021,3,0,9,6
394,BROOKLYN,2023,0,0,1,1
394,QUEENS,2009,2,0,5,3
394,QUEENS,2010,1,0,5,4
394,QUEENS,2011,0,0,3,3
394,QUEENS,2012,1,0,3,2
394,QUEENS,2013,6,6,24,12
394,QUEENS,2014,0,0,7,7
394,QUEENS,2015,3,4,15,8
394,QUEENS,2016,3,3,28,22
394,QUEENS,2017,0,0,11,11
394,QUEENS,2018,1,1,4,2
394,QUEENS,2019,0,3,9,6
394,QUEENS,2020,1,1,8,6
394,QUEENS,2021,0,0,10,10
394,QUEENS,2022,0,0,10,10
394,QUEENS,2023,0,0,6,6
395,BRONX,2009,3,0,17,14
395,BRONX,2010,3,0,28,25
395,BRONX,2011,0,0,19,19
395,BRONX,2012,0,0,9,9
395,BRONX,2013,1,0,31,30
395,BRONX,2014,0,1,17,16
395,BRONX,2015,1,0,9,8
395,BRONX,2016,0,4,24,20
395,BRONX,2017,1,4,25,20
395,BRONX,2018,0,0,4,4
395,BRONX,2019,2,0,13,11
395,BRONX,2020,4,2,21,15
395,BRONX,2021,0,0,15,15
395,BRONX,2022,0,0,1,1
395,BRONX,2023,0,0,2,2
395,BROOKLYN,2009,0,0,13,13
395,BROOKLYN,2010,0,4,13,9
395,BROOKLYN,2011,1,0,9,8
